Year,Scenario,Nationality,EB_Category,Count
2059,Capped,Overall,EB-5,21
2060,Capped,India,Overall,11681
2060,Capped,China,Overall,2743
2060,Capped,Other,Overall,5218
2060,Capped,Overall,EB-2,10018
2060,Capped,Overall,EB-3,4900
2060,Capped,Overall,EB-4,3411
2060,Capped,Overall,EB-1,1297
2060,Capped,Overall,EB-5,16
2061,Capped,India,Overall,11892
2061,Capped,China,Overall,2715
2061,Capped,Other,Overall,5231
2061,Capped,Overall,EB-2,10214
2061,Capped,Overall,EB-3,4855
2061,Capped,Overall,EB-4,3380
2061,Capped,Overall,EB-1,1376
2061,Capped,Overall,EB-5,13
