Year,Scenario,Nationality,EB_Category,Count
2014,Capped,China,Overall,257
2014,Capped,Other,Overall,637
2014,Capped,Overall,EB-3,742
2014,Capped,Overall,EB-2,222
2014,Capped,Overall,EB-4,609
2015,Capped,China,Overall,82
2015,Capped,India,Overall,397
2015,Capped,Other,Overall,726
2015,Capped,Overall,EB-3,121
2015,Capped,Overall,EB-2,318
2015,Capped,Overall,EB-4,766
2016,Capped,India,Overall,1042
2016,Capped,China,Overall,72
2016,Capped,Other,Overall,978
2016,Capped,Overall,EB-3,576
2016,Capped,Overall,EB-2,475
2016,Capped,Overall,EB-4,1041
2017,Capped,India,Overall,1477
2017,Capped,China,Overall,234
2017,Capped,Other,Overall,1207
2017,Capped,Overall,EB-3,1002
2017,Capped,Overall,EB-2,629
2017,Capped,Overall,EB-4,1280
2017,Capped,Overall,EB-1,7
2018,Capped,India,Overall,1658
2018,Capped,China,Overall,306
2018,Capped,Other,Overall,1228
2018,Capped,Overall,EB-3,1001
2018,Capped,Overall,EB-2,822
2018,Capped,Overall,EB-4,1292
2018,Capped,Overall,EB-5,49
2018,Capped,Overall,EB-1,28
2019,Capped,India,Overall,2216
2019,Capped,China,Overall,409
2019,Capped,Other,Overall,1212
2019,Capped,Overall,EB-3,1264
2019,Capped,Overall,EB-2,1176
2019,Capped,Overall,EB-4,1269
2019,Capped,Overall,EB-5,76
2019,Capped,Overall,EB-1,52
2020,Capped,India,Overall,2883
2020,Capped,China,Overall,582
2020,Capped,Other,Overall,1581
2020,Capped,Overall,EB-3,1486
2020,Capped,Overall,EB-2,1685
2020,Capped,Overall,EB-4,1595
2020,Capped,Overall,EB-5,235
2020,Capped,Overall,EB-1,45
2021,Capped,China,Overall,801
2021,Capped,India,Overall,2132
2021,Capped,Other,Overall,1576
2021,Capped,Overall,EB-3,646
2021,Capped,Overall,EB-2,1891
2021,Capped,Overall,EB-4,1486
2021,Capped,Overall,EB-5,467
2021,Capped,Overall,EB-1,19
2022,Capped,India,Overall,2908
2022,Capped,China,Overall,846
2022,Capped,Other,Overall,1507
2022,Capped,Overall,EB-3,1522
2022,Capped,Overall,EB-2,1844
2022,Capped,Overall,EB-4,1425
2022,Capped,Overall,EB-5,460
2022,Capped,Overall,EB-1,10
2023,Capped,India,Overall,3678
2023,Capped,China,Overall,717
2023,Capped,Other,Overall,1943
2023,Capped,Overall,EB-3,1646
2023,Capped,Overall,EB-2,2487
2023,Capped,Overall,EB-4,1863
2023,Capped,Overall,EB-5,325
2023,Capped,Overall,EB-1,17
2024,Capped,India,Overall,4423
2024,Capped,China,Overall,574
2024,Capped,Other,Overall,2304
2024,Capped,Overall,EB-3,2052
2024,Capped,Overall,EB-2,3062
2024,Capped,Overall,EB-4,1984
2024,Capped,Overall,EB-5,155
2024,Capped,Overall,EB-1,48
2025,Capped,India,Overall,5039
2025,Capped,China,Overall,644
2025,Capped,Other,Overall,2553
2025,Capped,Overall,EB-3,2272
2025,Capped,Overall,EB-2,3678
2025,Capped,Overall,EB-4,2102
2025,Capped,Overall,EB-5,118
2025,Capped,Overall,EB-1,66
2026,Capped,India,Overall,5739
2026,Capped,China,Overall,662
2026,Capped,Other,Overall,2838
2026,Capped,Overall,EB-3,2782
