dimension,group,quantity,policy,value,case,role,seed
category,EB-3,principal_backlog_2024,Historical,287674.0,catchall_60_65,primary,2047
category,EB-4,principal_backlog_2024,Historical,302134.0,catchall_60_65,primary,2047
category,EB-5,principal_backlog_2024,Historical,20141.0,catchall_60_65,primary,2047
joint,EB-1 / India,principal_backlog_2024,Historical,18893.0,catchall_60_65,primary,2047
joint,EB-1 / China,principal_backlog_2024,Historical,12808.0,catchall_60_65,primary,2047
joint,EB-1 / ROW,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2047
joint,EB-2 / India,principal_backlog_2024,Historical,392876.0,catchall_60_65,primary,2047
joint,EB-2 / China,principal_backlog_2024,Historical,71552.0,catchall_60_65,primary,2047
joint,EB-2 / ROW,principal_backlog_2024,Historical,43576.0,catchall_60_65,primary,2047
joint,EB-3 / India,principal_backlog_2024,Historical,173924.0,catchall_60_65,primary,2047
joint,EB-3 / China,principal_backlog_2024,Historical,39950.0,catchall_60_65,primary,2047
joint,EB-3 / ROW,principal_backlog_2024,Historical,73800.0,catchall_60_65,primary,2047
joint,EB-4 / India,principal_backlog_2024,Historical,7179.0,catchall_60_65,primary,2047
joint,EB-4 / China,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2047
joint,EB-4 / ROW,principal_backlog_2024,Historical,294955.0,catchall_60_65,primary,2047
joint,EB-5 / India,principal_backlog_2024,Historical,2105.0,catchall_60_65,primary,2047
joint,EB-5 / China,principal_backlog_2024,Historical,18036.0,catchall_60_65,primary,2047
joint,EB-5 / ROW,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2047
overall,All,age21_events_2009_2024,Historical,23236.0,catchall_60_65,primary,2048
overall,All,principal_exits_2009_2024,Historical,239778.0,catchall_60_65,primary,2048
nationality,India,age21_events_2009_2024,Historical,14267.0,catchall_60_65,primary,2048
nationality,India,principal_exits_2009_2024,Historical,96430.0,catchall_60_65,primary,2048
nationality,China,age21_events_2009_2024,Historical,2036.0,catchall_60_65,primary,2048
nationality,China,principal_exits_2009_2024,Historical,32534.0,catchall_60_65,primary,2048
nationality,ROW,age21_events_2009_2024,Historical,6933.0,catchall_60_65,primary,2048
nationality,ROW,principal_exits_2009_2024,Historical,110814.0,catchall_60_65,primary,2048
category,EB-1,age21_events_2009_2024,Historical,2.0,catchall_60_65,primary,2048
category,EB-1,principal_exits_2009_2024,Historical,2323.0,catchall_60_65,primary,2048
category,EB-2,age21_events_2009_2024,Historical,6229.0,catchall_60_65,primary,2048
category,EB-2,principal_exits_2009_2024,Historical,69051.0,catchall_60_65,primary,2048
category,EB-3,age21_events_2009_2024,Historical,9719.0,catchall_60_65,primary,2048
category,EB-3,principal_exits_2009_2024,Historical,84612.0,catchall_60_65,primary,2048
category,EB-4,age21_events_2009_2024,Historical,7081.0,catchall_60_65,primary,2048
category,EB-4,principal_exits_2009_2024,Historical,81778.0,catchall_60_65,primary,2048
category,EB-5,age21_events_2009_2024,Historical,205.0,catchall_60_65,primary,2048
category,EB-5,principal_exits_2009_2024,Historical,2014.0,catchall_60_65,primary,2048
overall,All,principal_backlog_2024,Historical,1147131.0,catchall_60_65,primary,2048
nationality,India,principal_backlog_2024,Historical,592008.0,catchall_60_65,primary,2048
nationality,China,principal_backlog_2024,Historical,142808.0,catchall_60_65,primary,2048
nationality,ROW,principal_backlog_2024,Historical,412315.0,catchall_60_65,primary,2048
category,EB-1,principal_backlog_2024,Historical,31386.0,catchall_60_65,primary,2048
category,EB-2,principal_backlog_2024,Historical,506250.0,catchall_60_65,primary,2048
category,EB-3,principal_backlog_2024,Historical,287893.0,catchall_60_65,primary,2048
category,EB-4,principal_backlog_2024,Historical,301655.0,catchall_60_65,primary,2048
category,EB-5,principal_backlog_2024,Historical,19947.0,catchall_60_65,primary,2048
joint,EB-1 / India,principal_backlog_2024,Historical,18483.0,catchall_60_65,primary,2048
joint,EB-1 / China,principal_backlog_2024,Historical,12903.0,catchall_60_65,primary,2048
joint,EB-1 / ROW,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2048
joint,EB-2 / India,principal_backlog_2024,Historical,390519.0,catchall_60_65,primary,2048
joint,EB-2 / China,principal_backlog_2024,Historical,71911.0,catchall_60_65,primary,2048
joint,EB-2 / ROW,principal_backlog_2024,Historical,43820.0,catchall_60_65,primary,2048
joint,EB-3 / India,principal_backlog_2024,Historical,173852.0,catchall_60_65,primary,2048
joint,EB-3 / China,principal_backlog_2024,Historical,40073.0,catchall_60_65,primary,2048
joint,EB-3 / ROW,principal_backlog_2024,Historical,73968.0,catchall_60_65,primary,2048
joint,EB-4 / India,principal_backlog_2024,Historical,7128.0,catchall_60_65,primary,2048
joint,EB-4 / China,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2048
joint,EB-4 / ROW,principal_backlog_2024,Historical,294527.0,catchall_60_65,primary,2048
joint,EB-5 / India,principal_backlog_2024,Historical,2026.0,catchall_60_65,primary,2048
joint,EB-5 / China,principal_backlog_2024,Historical,17921.0,catchall_60_65,primary,2048
joint,EB-5 / ROW,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2048
overall,All,age21_events_2009_2024,Historical,23311.0,catchall_60_65,primary,2049
overall,All,principal_exits_2009_2024,Historical,238966.0,catchall_60_65,primary,2049
nationality,India,age21_events_2009_2024,Historical,14274.0,catchall_60_65,primary,2049
nationality,India,principal_exits_2009_2024,Historical,96236.0,catchall_60_65,primary,2049
nationality,China,age21_events_2009_2024,Historical,2052.0,catchall_60_65,primary,2049
nationality,China,principal_exits_2009_2024,Historical,32289.0,catchall_60_65,primary,2049
nationality,ROW,age21_events_2009_2024,Historical,6985.0,catchall_60_65,primary,2049
nationality,ROW,principal_exits_2009_2024,Historical,110441.0,catchall_60_65,primary,2049
category,EB-1,age21_events_2009_2024,Historical,1.0,catchall_60_65,primary,2049
category,EB-1,principal_exits_2009_2024,Historical,2339.0,catchall_60_65,primary,2049
category,EB-2,age21_events_2009_2024,Historical,6319.0,catchall_60_65,primary,2049
category,EB-2,principal_exits_2009_2024,Historical,68226.0,catchall_60_65,primary,2049
category,EB-3,age21_events_2009_2024,Historical,9618.0,catchall_60_65,primary,2049
category,EB-3,principal_exits_2009_2024,Historical,84686.0,catchall_60_65,primary,2049
category,EB-4,age21_events_2009_2024,Historical,7168.0,catchall_60_65,primary,2049
category,EB-4,principal_exits_2009_2024,Historical,81811.0,catchall_60_65,primary,2049
category,EB-5,age21_events_2009_2024,Historical,205.0,catchall_60_65,primary,2049
category,EB-5,principal_exits_2009_2024,Historical,1904.0,catchall_60_65,primary,2049
overall,All,principal_backlog_2024,Historical,1149104.0,catchall_60_65,primary,2049
nationality,India,principal_backlog_2024,Historical,594357.0,catchall_60_65,primary,2049
nationality,China,principal_backlog_2024,Historical,142694.0,catchall_60_65,primary,2049
nationality,ROW,principal_backlog_2024,Historical,412053.0,catchall_60_65,primary,2049
category,EB-1,principal_backlog_2024,Historical,31211.0,catchall_60_65,primary,2049
category,EB-2,principal_backlog_2024,Historical,508207.0,catchall_60_65,primary,2049
category,EB-3,principal_backlog_2024,Historical,287763.0,catchall_60_65,primary,2049
category,EB-4,principal_backlog_2024,Historical,301795.0,catchall_60_65,primary,2049
category,EB-5,principal_backlog_2024,Historical,20128.0,catchall_60_65,primary,2049
joint,EB-1 / India,principal_backlog_2024,Historical,18632.0,catchall_60_65,primary,2049
joint,EB-1 / China,principal_backlog_2024,Historical,12579.0,catchall_60_65,primary,2049
joint,EB-1 / ROW,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2049
joint,EB-2 / India,principal_backlog_2024,Historical,392655.0,catchall_60_65,primary,2049
joint,EB-2 / China,principal_backlog_2024,Historical,71815.0,catchall_60_65,primary,2049
joint,EB-2 / ROW,principal_backlog_2024,Historical,43737.0,catchall_60_65,primary,2049
joint,EB-3 / India,principal_backlog_2024,Historical,173805.0,catchall_60_65,primary,2049
joint,EB-3 / China,principal_backlog_2024,Historical,40397.0,catchall_60_65,primary,2049
joint,EB-3 / ROW,principal_backlog_2024,Historical,73561.0,catchall_60_65,primary,2049
joint,EB-4 / India,principal_backlog_2024,Historical,7040.0,catchall_60_65,primary,2049
joint,EB-4 / China,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2049
joint,EB-4 / ROW,principal_backlog_2024,Historical,294755.0,catchall_60_65,primary,2049
joint,EB-5 / India,principal_backlog_2024,Historical,2225.0,catchall_60_65,primary,2049
joint,EB-5 / China,principal_backlog_2024,Historical,17903.0,catchall_60_65,primary,2049
joint,EB-5 / ROW,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2049
overall,All,age21_events_2009_2024,Historical,23321.0,catchall_60_65,primary,2050
overall,All,principal_exits_2009_2024,Historical,238708.0,catchall_60_65,primary,2050
nationality,India,age21_events_2009_2024,Historical,14186.0,catchall_60_65,primary,2050
nationality,India,principal_exits_2009_2024,Historical,96374.0,catchall_60_65,primary,2050
nationality,China,age21_events_2009_2024,Historical,2093.0,catchall_60_65,primary,2050
nationality,China,principal_exits_2009_2024,Historical,32183.0,catchall_60_65,primary,2050
nationality,ROW,age21_events_2009_2024,Historical,7042.0,catchall_60_65,primary,2050
nationality,ROW,principal_exits_2009_2024,Historical,110151.0,catchall_60_65,primary,2050
category,EB-1,age21_events_2009_2024,Historical,3.0,catchall_60_65,primary,2050
category,EB-1,principal_exits_2009_2024,Historical,2412.0,catchall_60_65,primary,2050
category,EB-2,age21_events_2009_2024,Historical,6309.0,catchall_60_65,primary,2050
category,EB-2,principal_exits_2009_2024,Historical,68389.0,catchall_60_65,primary,2050
category,EB-3,age21_events_2009_2024,Historical,9614.0,catchall_60_65,primary,2050
category,EB-3,principal_exits_2009_2024,Historical,84620.0,catchall_60_65,primary,2050
category,EB-4,age21_events_2009_2024,Historical,7191.0,catchall_60_65,primary,2050
category,EB-4,principal_exits_2009_2024,Historical,81347.0,catchall_60_65,primary,2050
category,EB-5,age21_events_2009_2024,Historical,204.0,catchall_60_65,primary,2050
category,EB-5,principal_exits_2009_2024,Historical,1940.0,catchall_60_65,primary,2050
overall,All,principal_backlog_2024,Historical,1150340.0,catchall_60_65,primary,2050
nationality,India,principal_backlog_2024,Historical,593511.0,catchall_60_65,primary,2050
nationality,China,principal_backlog_2024,Historical,143317.0,catchall_60_65,primary,2050
nationality,ROW,principal_backlog_2024,Historical,413512.0,catchall_60_65,primary,2050
category,EB-1,principal_backlog_2024,Historical,31380.0,catchall_60_65,primary,2050
category,EB-2,principal_backlog_2024,Historical,508342.0,catchall_60_65,primary,2050
category,EB-3,principal_backlog_2024,Historical,288349.0,catchall_60_65,primary,2050
category,EB-4,principal_backlog_2024,Historical,302160.0,catchall_60_65,primary,2050
category,EB-5,principal_backlog_2024,Historical,20109.0,catchall_60_65,primary,2050
joint,EB-1 / India,principal_backlog_2024,Historical,18620.0,catchall_60_65,primary,2050
joint,EB-1 / China,principal_backlog_2024,Historical,12760.0,catchall_60_65,primary,2050
joint,EB-1 / ROW,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2050
joint,EB-2 / India,principal_backlog_2024,Historical,391878.0,catchall_60_65,primary,2050
joint,EB-2 / China,principal_backlog_2024,Historical,72131.0,catchall_60_65,primary,2050
joint,EB-2 / ROW,principal_backlog_2024,Historical,44333.0,catchall_60_65,primary,2050
joint,EB-3 / India,principal_backlog_2024,Historical,173737.0,catchall_60_65,primary,2050
joint,EB-3 / China,principal_backlog_2024,Historical,40426.0,catchall_60_65,primary,2050
joint,EB-3 / ROW,principal_backlog_2024,Historical,74186.0,catchall_60_65,primary,2050
joint,EB-4 / India,principal_backlog_2024,Historical,7167.0,catchall_60_65,primary,2050
joint,EB-4 / China,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2050
joint,EB-4 / ROW,principal_backlog_2024,Historical,294993.0,catchall_60_65,primary,2050
joint,EB-5 / India,principal_backlog_2024,Historical,2109.0,catchall_60_65,primary,2050
joint,EB-5 / China,principal_backlog_2024,Historical,18000.0,catchall_60_65,primary,2050
joint,EB-5 / ROW,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2050
overall,All,age21_events_2009_2024,Historical,23382.0,catchall_60_65,primary,2051
overall,All,principal_exits_2009_2024,Historical,238847.0,catchall_60_65,primary,2051
nationality,India,age21_events_2009_2024,Historical,14249.0,catchall_60_65,primary,2051
nationality,India,principal_exits_2009_2024,Historical,96165.0,catchall_60_65,primary,2051
nationality,China,age21_events_2009_2024,Historical,2107.0,catchall_60_65,primary,2051
nationality,China,principal_exits_2009_2024,Historical,32384.0,catchall_60_65,primary,2051
nationality,ROW,age21_events_2009_2024,Historical,7026.0,catchall_60_65,primary,2051
nationality,ROW,principal_exits_2009_2024,Historical,110298.0,catchall_60_65,primary,2051
category,EB-1,age21_events_2009_2024,Historical,1.0,catchall_60_65,primary,2051
category,EB-1,principal_exits_2009_2024,Historical,2415.0,catchall_60_65,primary,2051
category,EB-2,age21_events_2009_2024,Historical,6177.0,catchall_60_65,primary,2051
category,EB-2,principal_exits_2009_2024,Historical,68049.0,catchall_60_65,primary,2051
category,EB-3,age21_events_2009_2024,Historical,9657.0,catchall_60_65,primary,2051
category,EB-3,principal_exits_2009_2024,Historical,84821.0,catchall_60_65,primary,2051
category,EB-4,age21_events_2009_2024,Historical,7311.0,catchall_60_65,primary,2051
category,EB-4,principal_exits_2009_2024,Historical,81580.0,catchall_60_65,primary,2051
category,EB-5,age21_events_2009_2024,Historical,236.0,catchall_60_65,primary,2051
category,EB-5,principal_exits_2009_2024,Historical,1982.0,catchall_60_65,primary,2051
overall,All,principal_backlog_2024,Historical,1149973.0,catchall_60_65,primary,2051
nationality,India,principal_backlog_2024,Historical,595458.0,catchall_60_65,primary,2051
nationality,China,principal_backlog_2024,Historical,142546.0,catchall_60_65,primary,2051
nationality,ROW,principal_backlog_2024,Historical,411969.0,catchall_60_65,primary,2051
category,EB-1,principal_backlog_2024,Historical,31795.0,catchall_60_65,primary,2051
category,EB-2,principal_backlog_2024,Historical,508007.0,catchall_60_65,primary,2051
category,EB-3,principal_backlog_2024,Historical,288260.0,catchall_60_65,primary,2051
category,EB-4,principal_backlog_2024,Historical,301917.0,catchall_60_65,primary,2051
category,EB-5,principal_backlog_2024,Historical,19994.0,catchall_60_65,primary,2051
joint,EB-1 / India,principal_backlog_2024,Historical,19138.0,catchall_60_65,primary,2051
joint,EB-1 / China,principal_backlog_2024,Historical,12657.0,catchall_60_65,primary,2051
joint,EB-1 / ROW,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2051
joint,EB-2 / India,principal_backlog_2024,Historical,392773.0,catchall_60_65,primary,2051
joint,EB-2 / China,principal_backlog_2024,Historical,71771.0,catchall_60_65,primary,2051
joint,EB-2 / ROW,principal_backlog_2024,Historical,43463.0,catchall_60_65,primary,2051
joint,EB-3 / India,principal_backlog_2024,Historical,174087.0,catchall_60_65,primary,2051
joint,EB-3 / China,principal_backlog_2024,Historical,40301.0,catchall_60_65,primary,2051
joint,EB-3 / ROW,principal_backlog_2024,Historical,73872.0,catchall_60_65,primary,2051
joint,EB-4 / India,principal_backlog_2024,Historical,7283.0,catchall_60_65,primary,2051
joint,EB-4 / China,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2051
joint,EB-4 / ROW,principal_backlog_2024,Historical,294634.0,catchall_60_65,primary,2051
joint,EB-5 / India,principal_backlog_2024,Historical,2177.0,catchall_60_65,primary,2051
joint,EB-5 / China,principal_backlog_2024,Historical,17817.0,catchall_60_65,primary,2051
joint,EB-5 / ROW,principal_backlog_2024,Historical,0.0,catchall_60_65,primary,2051
overall,All,age21_events_2009_2024,Historical,23352.0,catchall_60_65,primary,2052
overall,All,principal_exits_2009_2024,Historical,239185.0,catchall_60_65,primary,2052
nationality,India,age21_events_2009_2024,Historical,14264.0,catchall_60_65,primary,2052
