dimension,group,quantity,policy,value,case,role,seed
nationality,ROW,principal_backlog_2040,Capped minus uncapped,-400026.0,catchall_60_65,primary,2056
category,EB-1,age21_events_2025_2040,Capped,2604.0,catchall_60_65,primary,2056
category,EB-1,age21_events_2025_2040,Uncapped,806.0,catchall_60_65,primary,2056
category,EB-1,age21_events_2025_2040,Capped minus uncapped,1798.0,catchall_60_65,primary,2056
category,EB-1,principal_exits_2025_2040,Capped,15634.0,catchall_60_65,primary,2056
category,EB-1,principal_exits_2025_2040,Uncapped,16400.0,catchall_60_65,primary,2056
category,EB-1,principal_exits_2025_2040,Capped minus uncapped,-766.0,catchall_60_65,primary,2056
category,EB-1,principal_backlog_2040,Capped,129369.0,catchall_60_65,primary,2056
category,EB-1,principal_backlog_2040,Uncapped,125607.0,catchall_60_65,primary,2056
category,EB-1,principal_backlog_2040,Capped minus uncapped,3762.0,catchall_60_65,primary,2056
category,EB-2,age21_events_2025_2040,Capped,149503.0,catchall_60_65,primary,2056
category,EB-2,age21_events_2025_2040,Uncapped,108188.0,catchall_60_65,primary,2056
category,EB-2,age21_events_2025_2040,Capped minus uncapped,41315.0,catchall_60_65,primary,2056
category,EB-2,principal_exits_2025_2040,Capped,309881.0,catchall_60_65,primary,2056
category,EB-2,principal_exits_2025_2040,Uncapped,282436.0,catchall_60_65,primary,2056
category,EB-2,principal_exits_2025_2040,Capped minus uncapped,27445.0,catchall_60_65,primary,2056
category,EB-2,principal_backlog_2040,Capped,1041553.0,catchall_60_65,primary,2056
category,EB-2,principal_backlog_2040,Uncapped,1060635.0,catchall_60_65,primary,2056
category,EB-2,principal_backlog_2040,Capped minus uncapped,-19082.0,catchall_60_65,primary,2056
category,EB-3,age21_events_2025_2040,Capped,63423.0,catchall_60_65,primary,2056
category,EB-3,age21_events_2025_2040,Uncapped,39941.0,catchall_60_65,primary,2056
category,EB-3,age21_events_2025_2040,Capped minus uncapped,23482.0,catchall_60_65,primary,2056
category,EB-3,principal_exits_2025_2040,Capped,244599.0,catchall_60_65,primary,2056
category,EB-3,principal_exits_2025_2040,Uncapped,249855.0,catchall_60_65,primary,2056
category,EB-3,principal_exits_2025_2040,Capped minus uncapped,-5256.0,catchall_60_65,primary,2056
category,EB-3,principal_backlog_2040,Capped,552007.0,catchall_60_65,primary,2056
category,EB-3,principal_backlog_2040,Uncapped,557523.0,catchall_60_65,primary,2056
category,EB-3,principal_backlog_2040,Capped minus uncapped,-5516.0,catchall_60_65,primary,2056
category,EB-4,age21_events_2025_2040,Capped,49522.0,catchall_60_65,primary,2056
category,EB-4,age21_events_2025_2040,Uncapped,49839.0,catchall_60_65,primary,2056
category,EB-4,age21_events_2025_2040,Capped minus uncapped,-317.0,catchall_60_65,primary,2056
category,EB-4,principal_exits_2025_2040,Capped,518614.0,catchall_60_65,primary,2056
category,EB-4,principal_exits_2025_2040,Uncapped,519776.0,catchall_60_65,primary,2056
category,EB-4,principal_exits_2025_2040,Capped minus uncapped,-1162.0,catchall_60_65,primary,2056
category,EB-4,principal_backlog_2040,Capped,1024358.0,catchall_60_65,primary,2056
category,EB-4,principal_backlog_2040,Uncapped,1021073.0,catchall_60_65,primary,2056
category,EB-4,principal_backlog_2040,Capped minus uncapped,3285.0,catchall_60_65,primary,2056
category,EB-5,age21_events_2025_2040,Capped,1074.0,catchall_60_65,primary,2056
category,EB-5,age21_events_2025_2040,Uncapped,562.0,catchall_60_65,primary,2056
category,EB-5,age21_events_2025_2040,Capped minus uncapped,512.0,catchall_60_65,primary,2056
category,EB-5,principal_exits_2025_2040,Capped,3912.0,catchall_60_65,primary,2056
category,EB-5,principal_exits_2025_2040,Uncapped,3415.0,catchall_60_65,primary,2056
category,EB-5,principal_exits_2025_2040,Capped minus uncapped,497.0,catchall_60_65,primary,2056
category,EB-5,principal_backlog_2040,Capped,26799.0,catchall_60_65,primary,2056
category,EB-5,principal_backlog_2040,Uncapped,26761.0,catchall_60_65,primary,2056
category,EB-5,principal_backlog_2040,Capped minus uncapped,38.0,catchall_60_65,primary,2056
joint,EB-1 / India,age21_events_2025_2040,Capped minus uncapped,1472.0,catchall_60_65,primary,2056
joint,EB-1 / China,age21_events_2025_2040,Capped minus uncapped,973.0,catchall_60_65,primary,2056
joint,EB-1 / ROW,age21_events_2025_2040,Capped minus uncapped,-647.0,catchall_60_65,primary,2056
joint,EB-2 / India,age21_events_2025_2040,Capped minus uncapped,75268.0,catchall_60_65,primary,2056
joint,EB-2 / China,age21_events_2025_2040,Capped minus uncapped,414.0,catchall_60_65,primary,2056
joint,EB-2 / ROW,age21_events_2025_2040,Capped minus uncapped,-34367.0,catchall_60_65,primary,2056
joint,EB-3 / India,age21_events_2025_2040,Capped minus uncapped,43594.0,catchall_60_65,primary,2056
joint,EB-3 / China,age21_events_2025_2040,Capped minus uncapped,2259.0,catchall_60_65,primary,2056
joint,EB-3 / ROW,age21_events_2025_2040,Capped minus uncapped,-22371.0,catchall_60_65,primary,2056
joint,EB-4 / India,age21_events_2025_2040,Capped minus uncapped,-913.0,catchall_60_65,primary,2056
joint,EB-4 / China,age21_events_2025_2040,Capped minus uncapped,-154.0,catchall_60_65,primary,2056
joint,EB-4 / ROW,age21_events_2025_2040,Capped minus uncapped,750.0,catchall_60_65,primary,2056
joint,EB-5 / India,age21_events_2025_2040,Capped minus uncapped,170.0,catchall_60_65,primary,2056
joint,EB-5 / China,age21_events_2025_2040,Capped minus uncapped,599.0,catchall_60_65,primary,2056
joint,EB-5 / ROW,age21_events_2025_2040,Capped minus uncapped,-257.0,catchall_60_65,primary,2056
overall,All,age21_events_2025_2040,Capped,267057.0,catchall_60_65,primary,2057
overall,All,age21_events_2025_2040,Uncapped,200220.0,catchall_60_65,primary,2057
overall,All,age21_events_2025_2040,Capped minus uncapped,66837.0,catchall_60_65,primary,2057
overall,All,principal_exits_2025_2040,Capped,1093018.0,catchall_60_65,primary,2057
overall,All,principal_exits_2025_2040,Uncapped,1071979.0,catchall_60_65,primary,2057
overall,All,principal_exits_2025_2040,Capped minus uncapped,21039.0,catchall_60_65,primary,2057
overall,All,principal_conversions_2025_2040,Capped,1263725.0,catchall_60_65,primary,2057
overall,All,principal_conversions_2025_2040,Uncapped,1267741.0,catchall_60_65,primary,2057
overall,All,principal_conversions_2025_2040,Capped minus uncapped,-4016.0,catchall_60_65,primary,2057
overall,All,principal_backlog_2040,Capped,2774085.0,catchall_60_65,primary,2057
overall,All,principal_backlog_2040,Uncapped,2791108.0,catchall_60_65,primary,2057
overall,All,principal_backlog_2040,Capped minus uncapped,-17023.0,catchall_60_65,primary,2057
nationality,India,age21_events_2025_2040,Capped,193752.0,catchall_60_65,primary,2057
nationality,India,age21_events_2025_2040,Uncapped,73635.0,catchall_60_65,primary,2057
nationality,India,age21_events_2025_2040,Capped minus uncapped,120117.0,catchall_60_65,primary,2057
nationality,India,principal_exits_2025_2040,Capped,335330.0,catchall_60_65,primary,2057
nationality,India,principal_exits_2025_2040,Uncapped,187482.0,catchall_60_65,primary,2057
nationality,India,principal_exits_2025_2040,Capped minus uncapped,147848.0,catchall_60_65,primary,2057
nationality,India,principal_backlog_2040,Capped,1078397.0,catchall_60_65,primary,2057
nationality,India,principal_backlog_2040,Uncapped,750393.0,catchall_60_65,primary,2057
nationality,India,principal_backlog_2040,Capped minus uncapped,328004.0,catchall_60_65,primary,2057
nationality,China,age21_events_2025_2040,Capped,18708.0,catchall_60_65,primary,2057
nationality,China,age21_events_2025_2040,Uncapped,14796.0,catchall_60_65,primary,2057
nationality,China,age21_events_2025_2040,Capped minus uncapped,3912.0,catchall_60_65,primary,2057
nationality,China,principal_exits_2025_2040,Capped,105012.0,catchall_60_65,primary,2057
nationality,China,principal_exits_2025_2040,Uncapped,95391.0,catchall_60_65,primary,2057
nationality,China,principal_exits_2025_2040,Capped minus uncapped,9621.0,catchall_60_65,primary,2057
nationality,China,principal_backlog_2040,Capped,341221.0,catchall_60_65,primary,2057
nationality,China,principal_backlog_2040,Uncapped,286986.0,catchall_60_65,primary,2057
nationality,China,principal_backlog_2040,Capped minus uncapped,54235.0,catchall_60_65,primary,2057
nationality,ROW,age21_events_2025_2040,Capped,54597.0,catchall_60_65,primary,2057
nationality,ROW,age21_events_2025_2040,Uncapped,111789.0,catchall_60_65,primary,2057
nationality,ROW,age21_events_2025_2040,Capped minus uncapped,-57192.0,catchall_60_65,primary,2057
nationality,ROW,principal_exits_2025_2040,Capped,652676.0,catchall_60_65,primary,2057
nationality,ROW,principal_exits_2025_2040,Uncapped,789106.0,catchall_60_65,primary,2057
nationality,ROW,principal_exits_2025_2040,Capped minus uncapped,-136430.0,catchall_60_65,primary,2057
nationality,ROW,principal_backlog_2040,Capped,1354467.0,catchall_60_65,primary,2057
nationality,ROW,principal_backlog_2040,Uncapped,1753729.0,catchall_60_65,primary,2057
nationality,ROW,principal_backlog_2040,Capped minus uncapped,-399262.0,catchall_60_65,primary,2057
category,EB-1,age21_events_2025_2040,Capped,2479.0,catchall_60_65,primary,2057
category,EB-1,age21_events_2025_2040,Uncapped,771.0,catchall_60_65,primary,2057
category,EB-1,age21_events_2025_2040,Capped minus uncapped,1708.0,catchall_60_65,primary,2057
category,EB-1,principal_exits_2025_2040,Capped,15807.0,catchall_60_65,primary,2057
category,EB-1,principal_exits_2025_2040,Uncapped,16628.0,catchall_60_65,primary,2057
category,EB-1,principal_exits_2025_2040,Capped minus uncapped,-821.0,catchall_60_65,primary,2057
category,EB-1,principal_backlog_2040,Capped,128794.0,catchall_60_65,primary,2057
category,EB-1,principal_backlog_2040,Uncapped,124752.0,catchall_60_65,primary,2057
category,EB-1,principal_backlog_2040,Capped minus uncapped,4042.0,catchall_60_65,primary,2057
category,EB-2,age21_events_2025_2040,Capped,150111.0,catchall_60_65,primary,2057
category,EB-2,age21_events_2025_2040,Uncapped,108166.0,catchall_60_65,primary,2057
category,EB-2,age21_events_2025_2040,Capped minus uncapped,41945.0,catchall_60_65,primary,2057
category,EB-2,principal_exits_2025_2040,Capped,309141.0,catchall_60_65,primary,2057
category,EB-2,principal_exits_2025_2040,Uncapped,283020.0,catchall_60_65,primary,2057
category,EB-2,principal_exits_2025_2040,Capped minus uncapped,26121.0,catchall_60_65,primary,2057
category,EB-2,principal_backlog_2040,Capped,1041592.0,catchall_60_65,primary,2057
category,EB-2,principal_backlog_2040,Uncapped,1059569.0,catchall_60_65,primary,2057
category,EB-2,principal_backlog_2040,Capped minus uncapped,-17977.0,catchall_60_65,primary,2057
category,EB-3,age21_events_2025_2040,Capped,63476.0,catchall_60_65,primary,2057
category,EB-3,age21_events_2025_2040,Uncapped,40721.0,catchall_60_65,primary,2057
category,EB-3,age21_events_2025_2040,Capped minus uncapped,22755.0,catchall_60_65,primary,2057
category,EB-3,principal_exits_2025_2040,Capped,245272.0,catchall_60_65,primary,2057
category,EB-3,principal_exits_2025_2040,Uncapped,249312.0,catchall_60_65,primary,2057
category,EB-3,principal_exits_2025_2040,Capped minus uncapped,-4040.0,catchall_60_65,primary,2057
category,EB-3,principal_backlog_2040,Capped,552442.0,catchall_60_65,primary,2057
category,EB-3,principal_backlog_2040,Uncapped,558870.0,catchall_60_65,primary,2057
category,EB-3,principal_backlog_2040,Capped minus uncapped,-6428.0,catchall_60_65,primary,2057
category,EB-4,age21_events_2025_2040,Capped,49753.0,catchall_60_65,primary,2057
category,EB-4,age21_events_2025_2040,Uncapped,49966.0,catchall_60_65,primary,2057
category,EB-4,age21_events_2025_2040,Capped minus uncapped,-213.0,catchall_60_65,primary,2057
category,EB-4,principal_exits_2025_2040,Capped,519012.0,catchall_60_65,primary,2057
category,EB-4,principal_exits_2025_2040,Uncapped,519627.0,catchall_60_65,primary,2057
category,EB-4,principal_exits_2025_2040,Capped minus uncapped,-615.0,catchall_60_65,primary,2057
category,EB-4,principal_backlog_2040,Capped,1024391.0,catchall_60_65,primary,2057
category,EB-4,principal_backlog_2040,Uncapped,1021134.0,catchall_60_65,primary,2057
category,EB-4,principal_backlog_2040,Capped minus uncapped,3257.0,catchall_60_65,primary,2057
category,EB-5,age21_events_2025_2040,Capped,1238.0,catchall_60_65,primary,2057
category,EB-5,age21_events_2025_2040,Uncapped,596.0,catchall_60_65,primary,2057
category,EB-5,age21_events_2025_2040,Capped minus uncapped,642.0,catchall_60_65,primary,2057
category,EB-5,principal_exits_2025_2040,Capped,3786.0,catchall_60_65,primary,2057
category,EB-5,principal_exits_2025_2040,Uncapped,3392.0,catchall_60_65,primary,2057
category,EB-5,principal_exits_2025_2040,Capped minus uncapped,394.0,catchall_60_65,primary,2057
category,EB-5,principal_backlog_2040,Capped,26866.0,catchall_60_65,primary,2057
category,EB-5,principal_backlog_2040,Uncapped,26783.0,catchall_60_65,primary,2057
category,EB-5,principal_backlog_2040,Capped minus uncapped,83.0,catchall_60_65,primary,2057
joint,EB-1 / India,age21_events_2025_2040,Capped minus uncapped,1369.0,catchall_60_65,primary,2057
joint,EB-1 / China,age21_events_2025_2040,Capped minus uncapped,941.0,catchall_60_65,primary,2057
joint,EB-1 / ROW,age21_events_2025_2040,Capped minus uncapped,-602.0,catchall_60_65,primary,2057
joint,EB-2 / India,age21_events_2025_2040,Capped minus uncapped,75907.0,catchall_60_65,primary,2057
joint,EB-2 / China,age21_events_2025_2040,Capped minus uncapped,306.0,catchall_60_65,primary,2057
joint,EB-2 / ROW,age21_events_2025_2040,Capped minus uncapped,-34268.0,catchall_60_65,primary,2057
joint,EB-3 / India,age21_events_2025_2040,Capped minus uncapped,43560.0,catchall_60_65,primary,2057
joint,EB-3 / China,age21_events_2025_2040,Capped minus uncapped,2054.0,catchall_60_65,primary,2057
joint,EB-3 / ROW,age21_events_2025_2040,Capped minus uncapped,-22859.0,catchall_60_65,primary,2057
joint,EB-4 / India,age21_events_2025_2040,Capped minus uncapped,-891.0,catchall_60_65,primary,2057
joint,EB-4 / China,age21_events_2025_2040,Capped minus uncapped,-116.0,catchall_60_65,primary,2057
joint,EB-4 / ROW,age21_events_2025_2040,Capped minus uncapped,794.0,catchall_60_65,primary,2057
joint,EB-5 / India,age21_events_2025_2040,Capped minus uncapped,172.0,catchall_60_65,primary,2057
joint,EB-5 / China,age21_events_2025_2040,Capped minus uncapped,727.0,catchall_60_65,primary,2057
joint,EB-5 / ROW,age21_events_2025_2040,Capped minus uncapped,-257.0,catchall_60_65,primary,2057
overall,All,age21_events_2025_2040,Capped,266965.0,catchall_60_65,primary,2058
overall,All,age21_events_2025_2040,Uncapped,200194.0,catchall_60_65,primary,2058
overall,All,age21_events_2025_2040,Capped minus uncapped,66771.0,catchall_60_65,primary,2058
overall,All,principal_exits_2025_2040,Capped,1091992.0,catchall_60_65,primary,2058
overall,All,principal_exits_2025_2040,Uncapped,1071409.0,catchall_60_65,primary,2058
overall,All,principal_exits_2025_2040,Capped minus uncapped,20583.0,catchall_60_65,primary,2058
overall,All,principal_conversions_2025_2040,Capped,1264109.0,catchall_60_65,primary,2058
overall,All,principal_conversions_2025_2040,Uncapped,1267882.0,catchall_60_65,primary,2058
overall,All,principal_conversions_2025_2040,Capped minus uncapped,-3773.0,catchall_60_65,primary,2058
overall,All,principal_backlog_2040,Capped,2775359.0,catchall_60_65,primary,2058
overall,All,principal_backlog_2040,Uncapped,2792169.0,catchall_60_65,primary,2058
overall,All,principal_backlog_2040,Capped minus uncapped,-16810.0,catchall_60_65,primary,2058
nationality,India,age21_events_2025_2040,Capped,194267.0,catchall_60_65,primary,2058
nationality,India,age21_events_2025_2040,Uncapped,74155.0,catchall_60_65,primary,2058
nationality,India,age21_events_2025_2040,Capped minus uncapped,120112.0,catchall_60_65,primary,2058
nationality,India,principal_exits_2025_2040,Capped,334431.0,catchall_60_65,primary,2058
nationality,India,principal_exits_2025_2040,Uncapped,186771.0,catchall_60_65,primary,2058
nationality,India,principal_exits_2025_2040,Capped minus uncapped,147660.0,catchall_60_65,primary,2058
nationality,India,principal_backlog_2040,Capped,1078228.0,catchall_60_65,primary,2058
nationality,India,principal_backlog_2040,Uncapped,750612.0,catchall_60_65,primary,2058
nationality,India,principal_backlog_2040,Capped minus uncapped,327616.0,catchall_60_65,primary,2058
nationality,China,age21_events_2025_2040,Capped,18692.0,catchall_60_65,primary,2058
nationality,China,age21_events_2025_2040,Uncapped,14604.0,catchall_60_65,primary,2058
nationality,China,age21_events_2025_2040,Capped minus uncapped,4088.0,catchall_60_65,primary,2058
nationality,China,principal_exits_2025_2040,Capped,104503.0,catchall_60_65,primary,2058
nationality,China,principal_exits_2025_2040,Uncapped,95748.0,catchall_60_65,primary,2058
nationality,China,principal_exits_2025_2040,Capped minus uncapped,8755.0,catchall_60_65,primary,2058
nationality,China,principal_backlog_2040,Capped,341949.0,catchall_60_65,primary,2058
nationality,China,principal_backlog_2040,Uncapped,287000.0,catchall_60_65,primary,2058
nationality,China,principal_backlog_2040,Capped minus uncapped,54949.0,catchall_60_65,primary,2058
nationality,ROW,age21_events_2025_2040,Capped,54006.0,catchall_60_65,primary,2058
nationality,ROW,age21_events_2025_2040,Uncapped,111435.0,catchall_60_65,primary,2058
nationality,ROW,age21_events_2025_2040,Capped minus uncapped,-57429.0,catchall_60_65,primary,2058
nationality,ROW,principal_exits_2025_2040,Capped,653058.0,catchall_60_65,primary,2058
nationality,ROW,principal_exits_2025_2040,Uncapped,788890.0,catchall_60_65,primary,2058
nationality,ROW,principal_exits_2025_2040,Capped minus uncapped,-135832.0,catchall_60_65,primary,2058
nationality,ROW,principal_backlog_2040,Capped,1355182.0,catchall_60_65,primary,2058
nationality,ROW,principal_backlog_2040,Uncapped,1754557.0,catchall_60_65,primary,2058
nationality,ROW,principal_backlog_2040,Capped minus uncapped,-399375.0,catchall_60_65,primary,2058
category,EB-1,age21_events_2025_2040,Capped,2437.0,catchall_60_65,primary,2058
category,EB-1,age21_events_2025_2040,Uncapped,728.0,catchall_60_65,primary,2058
category,EB-1,age21_events_2025_2040,Capped minus uncapped,1709.0,catchall_60_65,primary,2058
category,EB-1,principal_exits_2025_2040,Capped,15831.0,catchall_60_65,primary,2058
category,EB-1,principal_exits_2025_2040,Uncapped,16577.0,catchall_60_65,primary,2058
category,EB-1,principal_exits_2025_2040,Capped minus uncapped,-746.0,catchall_60_65,primary,2058
category,EB-1,principal_backlog_2040,Capped,129169.0,catchall_60_65,primary,2058
category,EB-1,principal_backlog_2040,Uncapped,125206.0,catchall_60_65,primary,2058
category,EB-1,principal_backlog_2040,Capped minus uncapped,3963.0,catchall_60_65,primary,2058
category,EB-2,age21_events_2025_2040,Capped,150777.0,catchall_60_65,primary,2058
category,EB-2,age21_events_2025_2040,Uncapped,108793.0,catchall_60_65,primary,2058
category,EB-2,age21_events_2025_2040,Capped minus uncapped,41984.0,catchall_60_65,primary,2058
category,EB-2,principal_exits_2025_2040,Capped,308664.0,catchall_60_65,primary,2058
category,EB-2,principal_exits_2025_2040,Uncapped,282317.0,catchall_60_65,primary,2058
category,EB-2,principal_exits_2025_2040,Capped minus uncapped,26347.0,catchall_60_65,primary,2058
category,EB-2,principal_backlog_2040,Capped,1042298.0,catchall_60_65,primary,2058
category,EB-2,principal_backlog_2040,Uncapped,1060160.0,catchall_60_65,primary,2058
category,EB-2,principal_backlog_2040,Capped minus uncapped,-17862.0,catchall_60_65,primary,2058
category,EB-3,age21_events_2025_2040,Capped,63280.0,catchall_60_65,primary,2058
category,EB-3,age21_events_2025_2040,Uncapped,40443.0,catchall_60_65,primary,2058
category,EB-3,age21_events_2025_2040,Capped minus uncapped,22837.0,catchall_60_65,primary,2058
category,EB-3,principal_exits_2025_2040,Capped,244159.0,catchall_60_65,primary,2058
category,EB-3,principal_exits_2025_2040,Uncapped,249765.0,catchall_60_65,primary,2058
category,EB-3,principal_exits_2025_2040,Capped minus uncapped,-5606.0,catchall_60_65,primary,2058
category,EB-3,principal_backlog_2040,Capped,553285.0,catchall_60_65,primary,2058
category,EB-3,principal_backlog_2040,Uncapped,558470.0,catchall_60_65,primary,2058
category,EB-3,principal_backlog_2040,Capped minus uncapped,-5185.0,catchall_60_65,primary,2058
category,EB-4,age21_events_2025_2040,Capped,49314.0,catchall_60_65,primary,2058
category,EB-4,age21_events_2025_2040,Uncapped,49628.0,catchall_60_65,primary,2058
category,EB-4,age21_events_2025_2040,Capped minus uncapped,-314.0,catchall_60_65,primary,2058
category,EB-4,principal_exits_2025_2040,Capped,519423.0,catchall_60_65,primary,2058
category,EB-4,principal_exits_2025_2040,Uncapped,519321.0,catchall_60_65,primary,2058
category,EB-4,principal_exits_2025_2040,Capped minus uncapped,102.0,catchall_60_65,primary,2058
category,EB-4,principal_backlog_2040,Capped,1024031.0,catchall_60_65,primary,2058
category,EB-4,principal_backlog_2040,Uncapped,1021737.0,catchall_60_65,primary,2058
category,EB-4,principal_backlog_2040,Capped minus uncapped,2294.0,catchall_60_65,primary,2058
category,EB-5,age21_events_2025_2040,Capped,1157.0,catchall_60_65,primary,2058
category,EB-5,age21_events_2025_2040,Uncapped,602.0,catchall_60_65,primary,2058
category,EB-5,age21_events_2025_2040,Capped minus uncapped,555.0,catchall_60_65,primary,2058
category,EB-5,principal_exits_2025_2040,Capped,3915.0,catchall_60_65,primary,2058
category,EB-5,principal_exits_2025_2040,Uncapped,3429.0,catchall_60_65,primary,2058
category,EB-5,principal_exits_2025_2040,Capped minus uncapped,486.0,catchall_60_65,primary,2058
category,EB-5,principal_backlog_2040,Capped,26576.0,catchall_60_65,primary,2058
category,EB-5,principal_backlog_2040,Uncapped,26596.0,catchall_60_65,primary,2058
category,EB-5,principal_backlog_2040,Capped minus uncapped,-20.0,catchall_60_65,primary,2058
joint,EB-1 / India,age21_events_2025_2040,Capped minus uncapped,1405.0,catchall_60_65,primary,2058
joint,EB-1 / China,age21_events_2025_2040,Capped minus uncapped,881.0,catchall_60_65,primary,2058
joint,EB-1 / ROW,age21_events_2025_2040,Capped minus uncapped,-577.0,catchall_60_65,primary,2058
joint,EB-2 / India,age21_events_2025_2040,Capped minus uncapped,75784.0,catchall_60_65,primary,2058
joint,EB-2 / China,age21_events_2025_2040,Capped minus uncapped,543.0,catchall_60_65,primary,2058
joint,EB-2 / ROW,age21_events_2025_2040,Capped minus uncapped,-34343.0,catchall_60_65,primary,2058
joint,EB-3 / India,age21_events_2025_2040,Capped minus uncapped,43527.0,catchall_60_65,primary,2058
joint,EB-3 / China,age21_events_2025_2040,Capped minus uncapped,2150.0,catchall_60_65,primary,2058
joint,EB-3 / ROW,age21_events_2025_2040,Capped minus uncapped,-22840.0,catchall_60_65,primary,2058
joint,EB-4 / India,age21_events_2025_2040,Capped minus uncapped,-778.0,catchall_60_65,primary,2058
joint,EB-4 / China,age21_events_2025_2040,Capped minus uncapped,-136.0,catchall_60_65,primary,2058
joint,EB-4 / ROW,age21_events_2025_2040,Capped minus uncapped,600.0,catchall_60_65,primary,2058
joint,EB-5 / India,age21_events_2025_2040,Capped minus uncapped,174.0,catchall_60_65,primary,2058
joint,EB-5 / China,age21_events_2025_2040,Capped minus uncapped,650.0,catchall_60_65,primary,2058
joint,EB-5 / ROW,age21_events_2025_2040,Capped minus uncapped,-269.0,catchall_60_65,primary,2058
overall,All,age21_events_2025_2040,Capped,267298.0,catchall_60_65,primary,2059
overall,All,age21_events_2025_2040,Uncapped,200390.0,catchall_60_65,primary,2059
overall,All,age21_events_2025_2040,Capped minus uncapped,66908.0,catchall_60_65,primary,2059
overall,All,principal_exits_2025_2040,Capped,1092686.0,catchall_60_65,primary,2059
overall,All,principal_exits_2025_2040,Uncapped,1070950.0,catchall_60_65,primary,2059
overall,All,principal_exits_2025_2040,Capped minus uncapped,21736.0,catchall_60_65,primary,2059
overall,All,principal_conversions_2025_2040,Capped,1263338.0,catchall_60_65,primary,2059
overall,All,principal_conversions_2025_2040,Uncapped,1266706.0,catchall_60_65,primary,2059
overall,All,principal_conversions_2025_2040,Capped minus uncapped,-3368.0,catchall_60_65,primary,2059
overall,All,principal_backlog_2040,Capped,2775560.0,catchall_60_65,primary,2059
overall,All,principal_backlog_2040,Uncapped,2793928.0,catchall_60_65,primary,2059
overall,All,principal_backlog_2040,Capped minus uncapped,-18368.0,catchall_60_65,primary,2059
nationality,India,age21_events_2025_2040,Capped,194152.0,catchall_60_65,primary,2059
nationality,India,age21_events_2025_2040,Uncapped,73805.0,catchall_60_65,primary,2059
nationality,India,age21_events_2025_2040,Capped minus uncapped,120347.0,catchall_60_65,primary,2059
nationality,India,principal_exits_2025_2040,Capped,334086.0,catchall_60_65,primary,2059
nationality,India,principal_exits_2025_2040,Uncapped,186968.0,catchall_60_65,primary,2059
nationality,India,principal_exits_2025_2040,Capped minus uncapped,147118.0,catchall_60_65,primary,2059
nationality,India,principal_backlog_2040,Capped,1079616.0,catchall_60_65,primary,2059
nationality,India,principal_backlog_2040,Uncapped,751289.0,catchall_60_65,primary,2059
nationality,India,principal_backlog_2040,Capped minus uncapped,328327.0,catchall_60_65,primary,2059
nationality,China,age21_events_2025_2040,Capped,18748.0,catchall_60_65,primary,2059
nationality,China,age21_events_2025_2040,Uncapped,14811.0,catchall_60_65,primary,2059
nationality,China,age21_events_2025_2040,Capped minus uncapped,3937.0,catchall_60_65,primary,2059
nationality,China,principal_exits_2025_2040,Capped,104639.0,catchall_60_65,primary,2059
nationality,China,principal_exits_2025_2040,Uncapped,95421.0,catchall_60_65,primary,2059
nationality,China,principal_exits_2025_2040,Capped minus uncapped,9218.0,catchall_60_65,primary,2059
nationality,China,principal_backlog_2040,Capped,342050.0,catchall_60_65,primary,2059
nationality,China,principal_backlog_2040,Uncapped,287139.0,catchall_60_65,primary,2059
nationality,China,principal_backlog_2040,Capped minus uncapped,54911.0,catchall_60_65,primary,2059
nationality,ROW,age21_events_2025_2040,Capped,54398.0,catchall_60_65,primary,2059
nationality,ROW,age21_events_2025_2040,Uncapped,111774.0,catchall_60_65,primary,2059
nationality,ROW,age21_events_2025_2040,Capped minus uncapped,-57376.0,catchall_60_65,primary,2059
nationality,ROW,principal_exits_2025_2040,Capped,653961.0,catchall_60_65,primary,2059
nationality,ROW,principal_exits_2025_2040,Uncapped,788561.0,catchall_60_65,primary,2059
nationality,ROW,principal_exits_2025_2040,Capped minus uncapped,-134600.0,catchall_60_65,primary,2059
nationality,ROW,principal_backlog_2040,Capped,1353894.0,catchall_60_65,primary,2059
nationality,ROW,principal_backlog_2040,Uncapped,1755500.0,catchall_60_65,primary,2059
nationality,ROW,principal_backlog_2040,Capped minus uncapped,-401606.0,catchall_60_65,primary,2059
category,EB-1,age21_events_2025_2040,Capped,2547.0,catchall_60_65,primary,2059
category,EB-1,age21_events_2025_2040,Uncapped,733.0,catchall_60_65,primary,2059
category,EB-1,age21_events_2025_2040,Capped minus uncapped,1814.0,catchall_60_65,primary,2059
category,EB-1,principal_exits_2025_2040,Capped,15887.0,catchall_60_65,primary,2059
category,EB-1,principal_exits_2025_2040,Uncapped,16663.0,catchall_60_65,primary,2059
category,EB-1,principal_exits_2025_2040,Capped minus uncapped,-776.0,catchall_60_65,primary,2059
category,EB-1,principal_backlog_2040,Capped,129910.0,catchall_60_65,primary,2059
category,EB-1,principal_backlog_2040,Uncapped,125715.0,catchall_60_65,primary,2059
category,EB-1,principal_backlog_2040,Capped minus uncapped,4195.0,catchall_60_65,primary,2059
category,EB-2,age21_events_2025_2040,Capped,150228.0,catchall_60_65,primary,2059
category,EB-2,age21_events_2025_2040,Uncapped,108899.0,catchall_60_65,primary,2059
category,EB-2,age21_events_2025_2040,Capped minus uncapped,41329.0,catchall_60_65,primary,2059
category,EB-2,principal_exits_2025_2040,Capped,308959.0,catchall_60_65,primary,2059
category,EB-2,principal_exits_2025_2040,Uncapped,282573.0,catchall_60_65,primary,2059
