scenario,year,outcome,dimension,group,threshold_age,denominator,count_at_or_above,share_pct,maximum_age,case,role,seed
Uncapped,2024,converted,category,EB-2,80,21891,0,0.0,63,catchall_60_65,primary,2015
Uncapped,2024,converted,category,EB-3,60,22773,59,0.2590787335880209,63,catchall_60_65,primary,2015
Uncapped,2024,converted,category,EB-3,65,22773,0,0.0,63,catchall_60_65,primary,2015
Uncapped,2024,converted,category,EB-3,70,22773,0,0.0,63,catchall_60_65,primary,2015
Uncapped,2024,converted,category,EB-3,75,22773,0,0.0,63,catchall_60_65,primary,2015
Uncapped,2024,converted,category,EB-3,80,22773,0,0.0,63,catchall_60_65,primary,2015
Uncapped,2024,converted,category,EB-4,60,7018,163,2.322599031062981,63,catchall_60_65,primary,2015
Uncapped,2024,converted,category,EB-4,65,7018,0,0.0,63,catchall_60_65,primary,2015
Uncapped,2024,converted,category,EB-4,70,7018,0,0.0,63,catchall_60_65,primary,2015
Uncapped,2024,converted,category,EB-4,75,7018,0,0.0,63,catchall_60_65,primary,2015
Uncapped,2024,converted,category,EB-4,80,7018,0,0.0,63,catchall_60_65,primary,2015
Uncapped,2024,converted,category,EB-5,60,4724,58,1.2277730736663843,62,catchall_60_65,primary,2015
Uncapped,2024,converted,category,EB-5,65,4724,0,0.0,62,catchall_60_65,primary,2015
Uncapped,2024,converted,category,EB-5,70,4724,0,0.0,62,catchall_60_65,primary,2015
Uncapped,2024,converted,category,EB-5,75,4724,0,0.0,62,catchall_60_65,primary,2015
Uncapped,2024,converted,category,EB-5,80,4724,0,0.0,62,catchall_60_65,primary,2015
Uncapped,2024,converted,nationality,India,60,8773,33,0.37615410919867776,63,catchall_60_65,primary,2015
Uncapped,2024,converted,nationality,India,65,8773,0,0.0,63,catchall_60_65,primary,2015
Uncapped,2024,converted,nationality,India,70,8773,0,0.0,63,catchall_60_65,primary,2015
Uncapped,2024,converted,nationality,India,75,8773,0,0.0,63,catchall_60_65,primary,2015
Uncapped,2024,converted,nationality,India,80,8773,0,0.0,63,catchall_60_65,primary,2015
Uncapped,2024,converted,nationality,China,60,9647,118,1.2231781901109153,63,catchall_60_65,primary,2015
Uncapped,2024,converted,nationality,China,65,9647,0,0.0,63,catchall_60_65,primary,2015
Uncapped,2024,converted,nationality,China,70,9647,0,0.0,63,catchall_60_65,primary,2015
Uncapped,2024,converted,nationality,China,75,9647,0,0.0,63,catchall_60_65,primary,2015
Uncapped,2024,converted,nationality,China,80,9647,0,0.0,63,catchall_60_65,primary,2015
Uncapped,2024,converted,nationality,ROW,60,58278,147,0.25223926696180377,63,catchall_60_65,primary,2015
Uncapped,2024,converted,nationality,ROW,65,58278,0,0.0,63,catchall_60_65,primary,2015
Uncapped,2024,converted,nationality,ROW,70,58278,0,0.0,63,catchall_60_65,primary,2015
Uncapped,2024,converted,nationality,ROW,75,58278,0,0.0,63,catchall_60_65,primary,2015
Uncapped,2024,converted,nationality,ROW,80,58278,0,0.0,63,catchall_60_65,primary,2015
Uncapped,2040,converted,overall,All EB,60,83689,1783,2.1305069961404723,71,catchall_60_65,primary,2015
Uncapped,2040,converted,overall,All EB,65,83689,78,0.0932022129551076,71,catchall_60_65,primary,2015
Uncapped,2040,converted,overall,All EB,70,83689,1,0.001194900166091123,71,catchall_60_65,primary,2015
Uncapped,2040,converted,overall,All EB,75,83689,0,0.0,71,catchall_60_65,primary,2015
Uncapped,2040,converted,overall,All EB,80,83689,0,0.0,71,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-1,60,20645,49,0.2373456042625333,60,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-1,65,20645,0,0.0,60,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-1,70,20645,0,0.0,60,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-1,75,20645,0,0.0,60,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-1,80,20645,0,0.0,60,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-2,60,24248,939,3.872484328604421,69,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-2,65,24248,30,0.12372154404486968,69,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-2,70,24248,0,0.0,69,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-2,75,24248,0,0.0,69,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-2,80,24248,0,0.0,69,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-3,60,23670,593,2.505280946345585,67,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-3,65,23670,26,0.10984368398817068,67,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-3,70,23670,0,0.0,67,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-3,75,23670,0,0.0,67,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-3,80,23670,0,0.0,67,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-4,60,10393,182,1.7511786779563168,71,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-4,65,10393,22,0.2116809390936207,71,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-4,70,10393,1,0.00962186086789185,71,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-4,75,10393,0,0.0,71,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-4,80,10393,0,0.0,71,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-5,60,4733,20,0.4225649693640397,60,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-5,65,4733,0,0.0,60,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-5,70,4733,0,0.0,60,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-5,75,4733,0,0.0,60,catchall_60_65,primary,2015
Uncapped,2040,converted,category,EB-5,80,4733,0,0.0,60,catchall_60_65,primary,2015
Uncapped,2040,converted,nationality,India,60,27402,530,1.934165389387636,71,catchall_60_65,primary,2015
Uncapped,2040,converted,nationality,India,65,27402,10,0.03649368659221955,71,catchall_60_65,primary,2015
Uncapped,2040,converted,nationality,India,70,27402,1,0.0036493686592219544,71,catchall_60_65,primary,2015
Uncapped,2040,converted,nationality,India,75,27402,0,0.0,71,catchall_60_65,primary,2015
Uncapped,2040,converted,nationality,India,80,27402,0,0.0,71,catchall_60_65,primary,2015
Uncapped,2040,converted,nationality,China,60,14329,204,1.4236862307209157,67,catchall_60_65,primary,2015
Uncapped,2040,converted,nationality,China,65,14329,11,0.07676739479377487,67,catchall_60_65,primary,2015
Uncapped,2040,converted,nationality,China,70,14329,0,0.0,67,catchall_60_65,primary,2015
Uncapped,2040,converted,nationality,China,75,14329,0,0.0,67,catchall_60_65,primary,2015
Uncapped,2040,converted,nationality,China,80,14329,0,0.0,67,catchall_60_65,primary,2015
Uncapped,2040,converted,nationality,ROW,60,41958,1049,2.5001191667858333,69,catchall_60_65,primary,2015
Uncapped,2040,converted,nationality,ROW,65,41958,57,0.13585013585013586,69,catchall_60_65,primary,2015
Uncapped,2040,converted,nationality,ROW,70,41958,0,0.0,69,catchall_60_65,primary,2015
Uncapped,2040,converted,nationality,ROW,75,41958,0,0.0,69,catchall_60_65,primary,2015
Uncapped,2040,converted,nationality,ROW,80,41958,0,0.0,69,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,overall,All EB,60,2791148,25523,0.9144266086929106,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,overall,All EB,65,2791148,910,0.032603072284235736,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,overall,All EB,70,2791148,7,0.0002507928637248903,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,overall,All EB,75,2791148,0,0.0,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,overall,All EB,80,2791148,0,0.0,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-1,60,125384,68,0.05423339501052766,60,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-1,65,125384,0,0.0,60,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-1,70,125384,0,0.0,60,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-1,75,125384,0,0.0,60,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-1,80,125384,0,0.0,60,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-2,60,1060050,12856,1.2127729824064903,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-2,65,1060050,423,0.03990377812367341,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-2,70,1060050,5,0.0004716758643460214,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-2,75,1060050,0,0.0,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-2,80,1060050,0,0.0,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-3,60,558730,5708,1.0216025629552736,68,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-3,65,558730,127,0.02273012009378412,68,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-3,70,558730,0,0.0,68,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-3,75,558730,0,0.0,68,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-3,80,558730,0,0.0,68,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-4,60,1020387,6868,0.6730779596368829,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-4,65,1020387,360,0.03528073172237592,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-4,70,1020387,2,0.00019600406512431068,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-4,75,1020387,0,0.0,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-4,80,1020387,0,0.0,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-5,60,26597,23,0.08647591833665451,61,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-5,65,26597,0,0.0,61,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-5,70,26597,0,0.0,61,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-5,75,26597,0,0.0,61,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,category,EB-5,80,26597,0,0.0,61,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,nationality,India,60,751196,4940,0.6576179851862896,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,nationality,India,65,751196,120,0.015974525955942256,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,nationality,India,70,751196,2,0.0002662420992657043,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,nationality,India,75,751196,0,0.0,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,nationality,India,80,751196,0,0.0,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,nationality,China,60,285874,2571,0.8993472648789327,70,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,nationality,China,65,285874,82,0.028683965663194276,70,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,nationality,China,70,285874,1,0.00034980445930724724,70,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,nationality,China,75,285874,0,0.0,70,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,nationality,China,80,285874,0,0.0,70,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,nationality,ROW,60,1754078,18012,1.0268642557514547,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,nationality,ROW,65,1754078,708,0.04036308533599988,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,nationality,ROW,70,1754078,4,0.00022804003014689197,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,nationality,ROW,75,1754078,0,0.0,71,catchall_60_65,primary,2015
Uncapped,2040,still_waiting,nationality,ROW,80,1754078,0,0.0,71,catchall_60_65,primary,2015
Capped,2024,converted,overall,All EB,60,76698,298,0.38853685884899214,63,catchall_60_65,primary,2015
Capped,2024,converted,overall,All EB,65,76698,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,overall,All EB,70,76698,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,overall,All EB,75,76698,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,overall,All EB,80,76698,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-1,60,20292,0,0.0,57,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-1,65,20292,0,0.0,57,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-1,70,20292,0,0.0,57,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-1,75,20292,0,0.0,57,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-1,80,20292,0,0.0,57,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-2,60,21891,18,0.08222557215293956,63,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-2,65,21891,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-2,70,21891,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-2,75,21891,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-2,80,21891,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-3,60,22773,59,0.2590787335880209,63,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-3,65,22773,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-3,70,22773,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-3,75,22773,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-3,80,22773,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-4,60,7018,163,2.322599031062981,63,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-4,65,7018,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-4,70,7018,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-4,75,7018,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-4,80,7018,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-5,60,4724,58,1.2277730736663843,62,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-5,65,4724,0,0.0,62,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-5,70,4724,0,0.0,62,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-5,75,4724,0,0.0,62,catchall_60_65,primary,2015
Capped,2024,converted,category,EB-5,80,4724,0,0.0,62,catchall_60_65,primary,2015
Capped,2024,converted,nationality,India,60,8773,33,0.37615410919867776,63,catchall_60_65,primary,2015
Capped,2024,converted,nationality,India,65,8773,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,nationality,India,70,8773,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,nationality,India,75,8773,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,nationality,India,80,8773,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,nationality,China,60,9647,118,1.2231781901109153,63,catchall_60_65,primary,2015
Capped,2024,converted,nationality,China,65,9647,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,nationality,China,70,9647,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,nationality,China,75,9647,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,nationality,China,80,9647,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,nationality,ROW,60,58278,147,0.25223926696180377,63,catchall_60_65,primary,2015
Capped,2024,converted,nationality,ROW,65,58278,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,nationality,ROW,70,58278,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,nationality,ROW,75,58278,0,0.0,63,catchall_60_65,primary,2015
Capped,2024,converted,nationality,ROW,80,58278,0,0.0,63,catchall_60_65,primary,2015
Capped,2040,converted,overall,All EB,60,81349,1632,2.006170942482391,71,catchall_60_65,primary,2015
Capped,2040,converted,overall,All EB,65,81349,68,0.08359045593676628,71,catchall_60_65,primary,2015
Capped,2040,converted,overall,All EB,70,81349,2,0.0024585428216695963,71,catchall_60_65,primary,2015
Capped,2040,converted,overall,All EB,75,81349,0,0.0,71,catchall_60_65,primary,2015
Capped,2040,converted,overall,All EB,80,81349,0,0.0,71,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-1,60,20630,79,0.3829374697043141,64,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-1,65,20630,0,0.0,64,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-1,70,20630,0,0.0,64,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-1,75,20630,0,0.0,64,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-1,80,20630,0,0.0,64,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-2,60,22286,454,2.0371533698285917,71,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-2,65,22286,22,0.09871668311944719,71,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-2,70,22286,1,0.004487121959974872,71,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-2,75,22286,0,0.0,71,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-2,80,22286,0,0.0,71,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-3,60,23558,862,3.659054249087359,70,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-3,65,23558,34,0.1443246455556499,70,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-3,70,23558,1,0.0042448425163426435,70,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-3,75,23558,0,0.0,70,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-3,80,23558,0,0.0,70,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-4,60,10171,176,1.7304099891849376,69,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-4,65,10171,12,0.11798249926260938,69,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-4,70,10171,0,0.0,69,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-4,75,10171,0,0.0,69,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-4,80,10171,0,0.0,69,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-5,60,4704,61,1.2967687074829932,62,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-5,65,4704,0,0.0,62,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-5,70,4704,0,0.0,62,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-5,75,4704,0,0.0,62,catchall_60_65,primary,2015
Capped,2040,converted,category,EB-5,80,4704,0,0.0,62,catchall_60_65,primary,2015
Capped,2040,converted,nationality,India,60,9803,872,8.895236152198306,70,catchall_60_65,primary,2015
Capped,2040,converted,nationality,India,65,9803,43,0.4386412322758339,70,catchall_60_65,primary,2015
Capped,2040,converted,nationality,India,70,9803,1,0.010200958890135673,70,catchall_60_65,primary,2015
Capped,2040,converted,nationality,India,75,9803,0,0.0,70,catchall_60_65,primary,2015
Capped,2040,converted,nationality,India,80,9803,0,0.0,70,catchall_60_65,primary,2015
Capped,2040,converted,nationality,China,60,9883,227,2.296873419002327,71,catchall_60_65,primary,2015
Capped,2040,converted,nationality,China,65,9883,14,0.14165739148031975,71,catchall_60_65,primary,2015
Capped,2040,converted,nationality,China,70,9883,1,0.010118385105737124,71,catchall_60_65,primary,2015
