scenario,entry_year,nationality,eb_category,observation_end_year,quantity,n,mean,sd_across_runs,mcse_mean,mean_ci95_low,mean_ci95_high,positive_runs,zero_runs,negative_runs
Uncapped,2026,India,EB-3,2061,total_created,2,4655.5,112.42997820866105,79.5,,,2,0,0
Uncapped,2026,India,EB-4,2061,total_created,2,936.0,87.68124086713189,61.99999999999999,,,2,0,0
Uncapped,2026,India,EB-5,2061,total_created,2,705.0,45.254833995939045,32.0,,,2,0,0
Uncapped,2026,China,EB-1,2061,total_created,2,1803.5,12.020815280171307,8.499999999999998,,,2,0,0
Uncapped,2026,China,EB-2,2061,total_created,2,2613.5,116.67261889578035,82.5,,,2,0,0
Uncapped,2026,China,EB-3,2061,total_created,2,2329.5,79.90306627407988,56.5,,,2,0,0
Uncapped,2026,China,EB-4,2061,total_created,2,52.0,7.0710678118654755,5.0,,,2,0,0
Uncapped,2026,China,EB-5,2061,total_created,2,1534.5,10.606601717798213,7.5,,,2,0,0
Uncapped,2026,ROW,EB-1,2061,total_created,2,8208.5,3.5355339059327378,2.5,,,2,0,0
Uncapped,2026,ROW,EB-2,2061,total_created,2,13000.5,60.10407640085654,42.5,,,2,0,0
Uncapped,2026,ROW,EB-3,2061,total_created,2,17158.0,5.656854249492381,4.0,,,2,0,0
Uncapped,2026,ROW,EB-4,2061,total_created,2,11033.5,96.87362902255701,68.5,,,2,0,0
Uncapped,2026,ROW,EB-5,2061,total_created,2,1312.0,5.656854249492381,4.0,,,2,0,0
Uncapped,2027,India,EB-1,2061,total_created,2,4688.0,66.46803743153546,46.99999999999999,,,2,0,0
Uncapped,2027,India,EB-2,2061,total_created,2,18523.0,25.45584412271571,18.0,,,2,0,0
Uncapped,2027,India,EB-3,2061,total_created,2,4746.5,60.10407640085654,42.5,,,2,0,0
Uncapped,2027,India,EB-4,2061,total_created,2,960.0,8.48528137423857,5.999999999999999,,,2,0,0
Uncapped,2027,India,EB-5,2061,total_created,2,708.5,17.67766952966369,12.5,,,2,0,0
Uncapped,2027,China,EB-1,2061,total_created,2,1903.5,38.890872965260115,27.5,,,2,0,0
Uncapped,2027,China,EB-2,2061,total_created,2,2585.0,141.4213562373095,100.0,,,2,0,0
Uncapped,2027,China,EB-3,2061,total_created,2,2343.0,69.29646455628166,49.0,,,2,0,0
Uncapped,2027,China,EB-4,2061,total_created,2,63.5,3.5355339059327378,2.5,,,2,0,0
Uncapped,2027,China,EB-5,2061,total_created,2,1550.0,67.88225099390856,47.99999999999999,,,2,0,0
Uncapped,2027,ROW,EB-1,2061,total_created,2,8155.0,66.46803743153546,46.99999999999999,,,2,0,0
Uncapped,2027,ROW,EB-2,2061,total_created,2,12906.5,60.10407640085654,42.5,,,2,0,0
Uncapped,2027,ROW,EB-3,2061,total_created,2,17078.0,229.1025971044414,162.0,,,2,0,0
Uncapped,2027,ROW,EB-4,2061,total_created,2,10975.0,84.8528137423857,60.0,,,2,0,0
Uncapped,2027,ROW,EB-5,2061,total_created,2,1285.5,40.30508652763321,28.499999999999996,,,2,0,0
Uncapped,2028,India,EB-1,2061,total_created,2,4700.5,37.476659402887016,26.499999999999996,,,2,0,0
Uncapped,2028,India,EB-2,2061,total_created,2,18116.0,97.58073580374356,69.0,,,2,0,0
Uncapped,2028,India,EB-3,2061,total_created,2,4644.0,5.656854249492381,4.0,,,2,0,0
Uncapped,2028,India,EB-4,2061,total_created,2,949.5,13.435028842544403,9.5,,,2,0,0
Uncapped,2028,India,EB-5,2061,total_created,2,682.5,67.17514421272202,47.5,,,2,0,0
Uncapped,2028,China,EB-1,2061,total_created,2,1895.0,35.35533905932738,25.0,,,2,0,0
Uncapped,2028,China,EB-2,2061,total_created,2,2446.5,55.86143571373726,39.5,,,2,0,0
Uncapped,2028,China,EB-3,2061,total_created,2,2409.5,20.506096654409877,14.499999999999998,,,2,0,0
Uncapped,2028,China,EB-4,2061,total_created,2,65.5,23.33452377915607,16.5,,,2,0,0
Uncapped,2028,China,EB-5,2061,total_created,2,1565.5,28.991378028648448,20.5,,,2,0,0
Uncapped,2028,ROW,EB-1,2061,total_created,2,8107.5,111.01576464628796,78.5,,,2,0,0
Uncapped,2028,ROW,EB-2,2061,total_created,2,12691.0,106.06601717798213,75.0,,,2,0,0
Uncapped,2028,ROW,EB-3,2061,total_created,2,17053.0,66.46803743153546,46.99999999999999,,,2,0,0
Uncapped,2028,ROW,EB-4,2061,total_created,2,11150.0,73.53910524340094,51.99999999999999,,,2,0,0
Uncapped,2028,ROW,EB-5,2061,total_created,2,1289.5,21.920310216782973,15.499999999999998,,,2,0,0
Uncapped,2029,India,EB-1,2061,total_created,2,4568.5,0.7071067811865476,0.5,,,2,0,0
Uncapped,2029,India,EB-2,2061,total_created,2,18360.5,137.88582233137677,97.5,,,2,0,0
Uncapped,2029,India,EB-3,2061,total_created,2,4668.5,6.363961030678928,4.5,,,2,0,0
Uncapped,2029,India,EB-4,2061,total_created,2,925.0,66.46803743153546,46.99999999999999,,,2,0,0
Uncapped,2029,India,EB-5,2061,total_created,2,692.5,61.518289963229634,43.5,,,2,0,0
Uncapped,2029,China,EB-1,2061,total_created,2,1910.5,88.38834764831844,62.5,,,2,0,0
Uncapped,2029,China,EB-2,2061,total_created,2,2490.5,7.7781745930520225,5.499999999999999,,,2,0,0
Uncapped,2029,China,EB-3,2061,total_created,2,2330.0,114.5512985522207,81.0,,,2,0,0
Uncapped,2029,China,EB-4,2061,total_created,2,62.0,9.899494936611665,6.999999999999999,,,2,0,0
Uncapped,2029,China,EB-5,2061,total_created,2,1529.5,3.5355339059327378,2.5,,,2,0,0
Uncapped,2029,ROW,EB-1,2061,total_created,2,8207.5,101.1162697096763,71.5,,,2,0,0
Uncapped,2029,ROW,EB-2,2061,total_created,2,12892.0,36.76955262170047,25.999999999999996,,,2,0,0
Uncapped,2029,ROW,EB-3,2061,total_created,2,17354.5,108.18733752154178,76.5,,,2,0,0
Uncapped,2029,ROW,EB-4,2061,total_created,2,11005.5,72.8319984622144,51.5,,,2,0,0
Uncapped,2029,ROW,EB-5,2061,total_created,2,1308.5,53.033008588991066,37.5,,,2,0,0
Uncapped,2030,India,EB-1,2061,total_created,2,4722.5,6.363961030678928,4.5,,,2,0,0
Uncapped,2030,India,EB-2,2061,total_created,2,18326.0,97.58073580374356,69.0,,,2,0,0
Uncapped,2030,India,EB-3,2061,total_created,2,4730.5,14.849242404917497,10.499999999999998,,,2,0,0
Uncapped,2030,India,EB-4,2061,total_created,2,918.5,26.16295090390226,18.5,,,2,0,0
Uncapped,2030,India,EB-5,2061,total_created,2,686.5,20.506096654409877,14.499999999999998,,,2,0,0
Uncapped,2030,China,EB-1,2061,total_created,2,1895.5,72.8319984622144,51.5,,,2,0,0
Uncapped,2030,China,EB-2,2061,total_created,2,2550.5,95.45941546018392,67.5,,,2,0,0
Uncapped,2030,China,EB-3,2061,total_created,2,2321.5,102.5304832720494,72.5,,,2,0,0
Uncapped,2030,China,EB-4,2061,total_created,2,64.5,13.435028842544403,9.5,,,2,0,0
Uncapped,2030,China,EB-5,2061,total_created,2,1533.5,36.062445840513924,25.499999999999996,,,2,0,0
Uncapped,2030,ROW,EB-1,2061,total_created,2,8046.0,33.94112549695428,23.999999999999996,,,2,0,0
Uncapped,2030,ROW,EB-2,2061,total_created,2,12911.5,242.5376259469858,171.5,,,2,0,0
Uncapped,2030,ROW,EB-3,2061,total_created,2,17254.5,239.7091988222396,169.5,,,2,0,0
Uncapped,2030,ROW,EB-4,2061,total_created,2,11064.5,82.73149339882606,58.49999999999999,,,2,0,0
Uncapped,2030,ROW,EB-5,2061,total_created,2,1267.0,36.76955262170047,25.999999999999996,,,2,0,0
Uncapped,2031,India,EB-1,2061,total_created,2,4659.5,47.37615433949868,33.5,,,2,0,0
Uncapped,2031,India,EB-2,2061,total_created,2,18336.5,31.81980515339464,22.5,,,2,0,0
Uncapped,2031,India,EB-3,2061,total_created,2,4658.0,25.45584412271571,18.0,,,2,0,0
Uncapped,2031,India,EB-4,2061,total_created,2,954.0,101.82337649086284,72.0,,,2,0,0
Uncapped,2031,India,EB-5,2061,total_created,2,708.5,3.5355339059327378,2.5,,,2,0,0
Uncapped,2031,China,EB-1,2061,total_created,2,1886.0,39.59797974644666,27.999999999999996,,,2,0,0
Uncapped,2031,China,EB-2,2061,total_created,2,2593.0,87.68124086713189,61.99999999999999,,,2,0,0
Uncapped,2031,China,EB-3,2061,total_created,2,2316.5,2.1213203435596424,1.4999999999999998,,,2,0,0
Uncapped,2031,China,EB-4,2061,total_created,2,46.0,1.4142135623730951,1.0,,,2,0,0
Uncapped,2031,China,EB-5,2061,total_created,2,1594.5,38.890872965260115,27.5,,,2,0,0
Uncapped,2031,ROW,EB-1,2061,total_created,2,8239.0,33.94112549695428,23.999999999999996,,,2,0,0
Uncapped,2031,ROW,EB-2,2061,total_created,2,12867.5,218.4959953866432,154.5,,,2,0,0
Uncapped,2031,ROW,EB-3,2061,total_created,2,17274.0,41.012193308819754,28.999999999999996,,,2,0,0
Uncapped,2031,ROW,EB-4,2061,total_created,2,11085.5,215.667568261897,152.5,,,2,0,0
Uncapped,2031,ROW,EB-5,2061,total_created,2,1286.5,31.81980515339464,22.5,,,2,0,0
Uncapped,2032,India,EB-1,2061,total_created,2,4609.5,81.31727983645297,57.5,,,2,0,0
Uncapped,2032,India,EB-2,2061,total_created,2,18202.5,50.204581464244875,35.5,,,2,0,0
Uncapped,2032,India,EB-3,2061,total_created,2,4656.0,18.384776310850235,12.999999999999998,,,2,0,0
Uncapped,2032,India,EB-4,2061,total_created,2,881.5,34.64823227814083,24.5,,,2,0,0
Uncapped,2032,India,EB-5,2061,total_created,2,716.5,2.1213203435596424,1.4999999999999998,,,2,0,0
Uncapped,2032,China,EB-1,2061,total_created,2,1866.0,16.97056274847714,11.999999999999998,,,2,0,0
Uncapped,2032,China,EB-2,2061,total_created,2,2564.0,33.94112549695428,23.999999999999996,,,2,0,0
Uncapped,2032,China,EB-3,2061,total_created,2,2265.5,65.76093065034893,46.5,,,2,0,0
Uncapped,2032,China,EB-4,2061,total_created,2,50.5,0.7071067811865476,0.5,,,2,0,0
Uncapped,2032,China,EB-5,2061,total_created,2,1539.5,16.263455967290593,11.5,,,2,0,0
Uncapped,2032,ROW,EB-1,2061,total_created,2,8151.5,82.73149339882606,58.49999999999999,,,2,0,0
Uncapped,2032,ROW,EB-2,2061,total_created,2,13037.0,237.58787847867995,167.99999999999997,,,2,0,0
Uncapped,2032,ROW,EB-3,2061,total_created,2,17160.0,12.727922061357855,9.0,,,2,0,0
Uncapped,2032,ROW,EB-4,2061,total_created,2,11067.0,142.8355697996826,100.99999999999999,,,2,0,0
Uncapped,2032,ROW,EB-5,2061,total_created,2,1343.5,27.577164466275352,19.499999999999996,,,2,0,0
Uncapped,2033,India,EB-1,2061,total_created,2,4705.5,72.8319984622144,51.5,,,2,0,0
Uncapped,2033,India,EB-2,2061,total_created,2,18195.5,31.81980515339464,22.5,,,2,0,0
Uncapped,2033,India,EB-3,2061,total_created,2,4734.5,67.17514421272202,47.5,,,2,0,0
Uncapped,2033,India,EB-4,2061,total_created,2,889.0,57.982756057296896,41.0,,,2,0,0
Uncapped,2033,India,EB-5,2061,total_created,2,695.5,4.949747468305833,3.4999999999999996,,,2,0,0
Uncapped,2033,China,EB-1,2061,total_created,2,1900.5,47.37615433949868,33.5,,,2,0,0
Uncapped,2033,China,EB-2,2061,total_created,2,2646.5,44.54772721475249,31.499999999999996,,,2,0,0
Uncapped,2033,China,EB-3,2061,total_created,2,2277.5,27.577164466275352,19.499999999999996,,,2,0,0
Uncapped,2033,China,EB-4,2061,total_created,2,42.5,10.606601717798213,7.5,,,2,0,0
Uncapped,2033,China,EB-5,2061,total_created,2,1541.5,14.849242404917497,10.499999999999998,,,2,0,0
Uncapped,2033,ROW,EB-1,2061,total_created,2,8077.5,201.52543263816605,142.5,,,2,0,0
Uncapped,2033,ROW,EB-2,2061,total_created,2,13042.0,125.86500705120545,88.99999999999999,,,2,0,0
Uncapped,2033,ROW,EB-3,2061,total_created,2,17232.0,172.5340546095176,121.99999999999999,,,2,0,0
Uncapped,2033,ROW,EB-4,2061,total_created,2,10958.5,89.80256121069154,63.49999999999999,,,2,0,0
Uncapped,2033,ROW,EB-5,2061,total_created,2,1327.0,59.39696961966999,41.99999999999999,,,2,0,0
Uncapped,2034,India,EB-1,2061,total_created,2,4763.5,4.949747468305833,3.4999999999999996,,,2,0,0
Uncapped,2034,India,EB-2,2061,total_created,2,18265.5,249.60869375885127,176.5,,,2,0,0
Uncapped,2034,India,EB-3,2061,total_created,2,4601.0,36.76955262170047,25.999999999999996,,,2,0,0
Uncapped,2034,India,EB-4,2061,total_created,2,957.0,18.384776310850235,12.999999999999998,,,2,0,0
Uncapped,2034,India,EB-5,2061,total_created,2,703.5,26.16295090390226,18.5,,,2,0,0
Uncapped,2034,China,EB-1,2061,total_created,2,1891.5,2.1213203435596424,1.4999999999999998,,,2,0,0
Uncapped,2034,China,EB-2,2061,total_created,2,2540.5,57.27564927611035,40.5,,,2,0,0
Uncapped,2034,China,EB-3,2061,total_created,2,2378.5,133.64318164425748,94.5,,,2,0,0
Uncapped,2034,China,EB-4,2061,total_created,2,55.5,0.7071067811865476,0.5,,,2,0,0
Uncapped,2034,China,EB-5,2061,total_created,2,1563.5,9.192388155425117,6.499999999999999,,,2,0,0
Uncapped,2034,ROW,EB-1,2061,total_created,2,8067.5,16.263455967290593,11.5,,,2,0,0
Uncapped,2034,ROW,EB-2,2061,total_created,2,13066.0,80.61017305526642,56.99999999999999,,,2,0,0
Uncapped,2034,ROW,EB-3,2061,total_created,2,17189.5,21.920310216782973,15.499999999999998,,,2,0,0
Uncapped,2034,ROW,EB-4,2061,total_created,2,11064.0,0.0,0.0,,,2,0,0
Uncapped,2034,ROW,EB-5,2061,total_created,2,1276.0,62.22539674441618,43.99999999999999,,,2,0,0
Uncapped,2035,India,EB-1,2061,total_created,2,4665.5,118.08683245815344,83.5,,,2,0,0
Uncapped,2035,India,EB-2,2061,total_created,2,18346.0,234.75945135393377,165.99999999999997,,,2,0,0
Uncapped,2035,India,EB-3,2061,total_created,2,4624.0,103.23759005323593,72.99999999999999,,,2,0,0
Uncapped,2035,India,EB-4,2061,total_created,2,907.0,9.899494936611665,6.999999999999999,,,2,0,0
Uncapped,2035,India,EB-5,2061,total_created,2,679.0,28.284271247461902,20.0,,,2,0,0
Uncapped,2035,China,EB-1,2061,total_created,2,1907.5,2.1213203435596424,1.4999999999999998,,,2,0,0
Uncapped,2035,China,EB-2,2061,total_created,2,2573.0,16.97056274847714,11.999999999999998,,,2,0,0
Uncapped,2035,China,EB-3,2061,total_created,2,2345.0,2.8284271247461903,2.0,,,2,0,0
Uncapped,2035,China,EB-4,2061,total_created,2,46.0,16.97056274847714,11.999999999999998,,,2,0,0
Uncapped,2035,China,EB-5,2061,total_created,2,1550.0,21.213203435596427,15.0,,,2,0,0
Uncapped,2035,ROW,EB-1,2061,total_created,2,8064.0,86.2670273047588,60.99999999999999,,,2,0,0
Uncapped,2035,ROW,EB-2,2061,total_created,2,12771.0,70.71067811865476,50.0,,,2,0,0
Uncapped,2035,ROW,EB-3,2061,total_created,2,17145.0,210.71782079359116,149.0,,,2,0,0
Uncapped,2035,ROW,EB-4,2061,total_created,2,11159.0,158.39191898578665,111.99999999999999,,,2,0,0
Uncapped,2035,ROW,EB-5,2061,total_created,2,1302.5,31.81980515339464,22.5,,,2,0,0
Uncapped,2036,India,EB-1,2061,total_created,2,4645.0,41.012193308819754,28.999999999999996,,,2,0,0
Uncapped,2036,India,EB-2,2061,total_created,2,18362.5,21.920310216782973,15.499999999999998,,,2,0,0
Uncapped,2036,India,EB-3,2061,total_created,2,4690.5,74.24621202458749,52.5,,,2,0,0
Uncapped,2036,India,EB-4,2061,total_created,2,945.5,0.7071067811865476,0.5,,,2,0,0
Uncapped,2036,India,EB-5,2061,total_created,2,710.5,4.949747468305833,3.4999999999999996,,,2,0,0
Uncapped,2036,China,EB-1,2061,total_created,2,1905.0,50.91168824543142,36.0,,,2,0,0
Uncapped,2036,China,EB-2,2061,total_created,2,2594.5,27.577164466275352,19.499999999999996,,,2,0,0
Uncapped,2036,China,EB-3,2061,total_created,2,2279.5,118.08683245815344,83.5,,,2,0,0
Uncapped,2036,China,EB-4,2061,total_created,2,47.5,4.949747468305833,3.4999999999999996,,,2,0,0
Uncapped,2036,China,EB-5,2061,total_created,2,1507.0,72.12489168102785,50.99999999999999,,,2,0,0
Uncapped,2036,ROW,EB-1,2061,total_created,2,8203.5,180.31222920256963,127.5,,,2,0,0
Uncapped,2036,ROW,EB-2,2061,total_created,2,13156.5,198.69700551341987,140.5,,,2,0,0
Uncapped,2036,ROW,EB-3,2061,total_created,2,17091.5,127.9863273947651,90.49999999999999,,,2,0,0
Uncapped,2036,ROW,EB-4,2061,total_created,2,11087.0,21.213203435596427,15.0,,,2,0,0
Uncapped,2036,ROW,EB-5,2061,total_created,2,1264.0,59.39696961966999,41.99999999999999,,,2,0,0
Uncapped,2037,India,EB-1,2061,total_created,2,4671.0,16.97056274847714,11.999999999999998,,,2,0,0
Uncapped,2037,India,EB-2,2061,total_created,2,18201.5,16.263455967290593,11.5,,,2,0,0
Uncapped,2037,India,EB-3,2061,total_created,2,4599.0,11.313708498984761,8.0,,,2,0,0
Uncapped,2037,India,EB-4,2061,total_created,2,931.0,39.59797974644666,27.999999999999996,,,2,0,0
Uncapped,2037,India,EB-5,2061,total_created,2,711.5,2.1213203435596424,1.4999999999999998,,,2,0,0
Uncapped,2037,China,EB-1,2061,total_created,2,1812.0,5.656854249492381,4.0,,,2,0,0
Uncapped,2037,China,EB-2,2061,total_created,2,2497.5,31.81980515339464,22.5,,,2,0,0
Uncapped,2037,China,EB-3,2061,total_created,2,2319.5,68.58935777509511,48.5,,,2,0,0
Uncapped,2037,China,EB-4,2061,total_created,2,60.0,22.627416997969522,16.0,,,2,0,0
Uncapped,2037,China,EB-5,2061,total_created,2,1527.0,46.66904755831214,33.0,,,2,0,0
Uncapped,2037,ROW,EB-1,2061,total_created,2,8187.5,64.34671708797582,45.49999999999999,,,2,0,0
Uncapped,2037,ROW,EB-2,2061,total_created,2,12764.5,81.31727983645297,57.5,,,2,0,0
Uncapped,2037,ROW,EB-3,2061,total_created,2,16930.0,63.63961030678928,45.0,,,2,0,0
Uncapped,2037,ROW,EB-4,2061,total_created,2,11014.0,137.17871555019022,97.0,,,2,0,0
Uncapped,2037,ROW,EB-5,2061,total_created,2,1261.0,66.46803743153546,46.99999999999999,,,2,0,0
Uncapped,2038,India,EB-1,2061,total_created,2,4694.5,86.97413408594535,61.5,,,2,0,0
Uncapped,2038,India,EB-2,2061,total_created,2,18287.5,200.11121907579295,141.5,,,2,0,0
Uncapped,2038,India,EB-3,2061,total_created,2,4624.5,21.920310216782973,15.499999999999998,,,2,0,0
Uncapped,2038,India,EB-4,2061,total_created,2,954.0,8.48528137423857,5.999999999999999,,,2,0,0
Uncapped,2038,India,EB-5,2061,total_created,2,682.0,35.35533905932738,25.0,,,2,0,0
Uncapped,2038,China,EB-1,2061,total_created,2,1891.5,77.07463914933368,54.49999999999999,,,2,0,0
Uncapped,2038,China,EB-2,2061,total_created,2,2635.0,82.02438661763951,57.99999999999999,,,2,0,0
Uncapped,2038,China,EB-3,2061,total_created,2,2299.5,24.748737341529164,17.5,,,2,0,0
Uncapped,2038,China,EB-4,2061,total_created,2,46.0,15.556349186104045,10.999999999999998,,,2,0,0
Uncapped,2038,China,EB-5,2061,total_created,2,1547.5,10.606601717798213,7.5,,,2,0,0
Uncapped,2038,ROW,EB-1,2061,total_created,2,8098.0,114.5512985522207,81.0,,,2,0,0
Uncapped,2038,ROW,EB-2,2061,total_created,2,13178.0,101.82337649086284,72.0,,,2,0,0
Uncapped,2038,ROW,EB-3,2061,total_created,2,17169.0,16.97056274847714,11.999999999999998,,,2,0,0
Uncapped,2038,ROW,EB-4,2061,total_created,2,11101.5,36.062445840513924,25.499999999999996,,,2,0,0
Uncapped,2038,ROW,EB-5,2061,total_created,2,1304.5,16.263455967290593,11.5,,,2,0,0
Uncapped,2039,India,EB-1,2061,total_created,2,4723.5,71.4177848998413,50.49999999999999,,,2,0,0
Uncapped,2039,India,EB-2,2061,total_created,2,18298.0,237.58787847867995,167.99999999999997,,,2,0,0
Uncapped,2039,India,EB-3,2061,total_created,2,4698.0,168.2914139223983,118.99999999999999,,,2,0,0
Uncapped,2039,India,EB-4,2061,total_created,2,973.0,57.982756057296896,41.0,,,2,0,0
Uncapped,2039,India,EB-5,2061,total_created,2,692.5,60.10407640085654,42.5,,,2,0,0
Uncapped,2039,China,EB-1,2061,total_created,2,1849.5,16.263455967290593,11.5,,,2,0,0
Uncapped,2039,China,EB-2,2061,total_created,2,2548.5,89.80256121069154,63.49999999999999,,,2,0,0
Uncapped,2039,China,EB-3,2061,total_created,2,2340.0,28.284271247461902,20.0,,,2,0,0
Uncapped,2039,China,EB-4,2061,total_created,2,67.5,7.7781745930520225,5.499999999999999,,,2,0,0
Uncapped,2039,China,EB-5,2061,total_created,2,1531.0,63.63961030678928,45.0,,,2,0,0
Uncapped,2039,ROW,EB-1,2061,total_created,2,8057.5,161.92745289171938,114.49999999999999,,,2,0,0
Uncapped,2039,ROW,EB-2,2061,total_created,2,13242.0,132.93607486307093,93.99999999999999,,,2,0,0
Uncapped,2039,ROW,EB-3,2061,total_created,2,17102.0,59.39696961966999,41.99999999999999,,,2,0,0
Uncapped,2039,ROW,EB-4,2061,total_created,2,10959.0,123.03657992645927,87.0,,,2,0,0
Uncapped,2039,ROW,EB-5,2061,total_created,2,1211.5,28.991378028648448,20.5,,,2,0,0
Uncapped,2040,India,EB-1,2061,total_created,2,4666.0,148.49242404917499,105.0,,,2,0,0
Uncapped,2040,India,EB-2,2061,total_created,2,18200.0,72.12489168102785,50.99999999999999,,,2,0,0
Uncapped,2040,India,EB-3,2061,total_created,2,4630.5,58.68986283848344,41.49999999999999,,,2,0,0
Uncapped,2040,India,EB-4,2061,total_created,2,929.5,44.54772721475249,31.499999999999996,,,2,0,0
Uncapped,2040,India,EB-5,2061,total_created,2,710.0,11.313708498984761,8.0,,,2,0,0
Uncapped,2040,China,EB-1,2061,total_created,2,1929.0,5.656854249492381,4.0,,,2,0,0
Uncapped,2040,China,EB-2,2061,total_created,2,2598.0,53.74011537017761,38.0,,,2,0,0
Uncapped,2040,China,EB-3,2061,total_created,2,2316.0,19.79898987322333,13.999999999999998,,,2,0,0
Uncapped,2040,China,EB-4,2061,total_created,2,50.5,12.020815280171307,8.499999999999998,,,2,0,0
Uncapped,2040,China,EB-5,2061,total_created,2,1528.5,9.192388155425117,6.499999999999999,,,2,0,0
Uncapped,2040,ROW,EB-1,2061,total_created,2,8077.5,130.8147545195113,92.5,,,2,0,0
Uncapped,2040,ROW,EB-2,2061,total_created,2,13092.5,193.04015126392747,136.5,,,2,0,0
Uncapped,2040,ROW,EB-3,2061,total_created,2,17190.5,108.18733752154178,76.5,,,2,0,0
Uncapped,2040,ROW,EB-4,2061,total_created,2,11043.0,77.78174593052023,55.0,,,2,0,0
Uncapped,2040,ROW,EB-5,2061,total_created,2,1273.0,22.627416997969522,16.0,,,2,0,0
Capped,2009,India,EB-1,2061,total_created,2,1219.0,22.627416997969522,16.0,,,2,0,0
Capped,2009,India,EB-2,2061,total_created,2,7628.0,165.46298679765212,116.99999999999999,,,2,0,0
Capped,2009,India,EB-3,2061,total_created,2,39062.0,48.08326112068523,33.99999999999999,,,2,0,0
Capped,2009,India,EB-4,2061,total_created,2,165.0,4.242640687119285,2.9999999999999996,,,2,0,0
Capped,2009,India,EB-5,2061,total_created,2,17.0,2.8284271247461903,2.0,,,2,0,0
Capped,2009,China,EB-1,2061,total_created,2,639.0,22.627416997969522,16.0,,,2,0,0
Capped,2009,China,EB-2,2061,total_created,2,2580.0,45.254833995939045,32.0,,,2,0,0
Capped,2009,China,EB-3,2061,total_created,2,10156.5,156.27059864222701,110.5,,,2,0,0
Capped,2009,China,EB-4,2061,total_created,2,9.0,2.8284271247461903,2.0,,,2,0,0
Capped,2009,China,EB-5,2061,total_created,2,325.0,1.4142135623730951,1.0,,,2,0,0
Capped,2009,ROW,EB-1,2061,total_created,2,7914.5,150.61374439273462,106.49999999999999,,,2,0,0
Capped,2009,ROW,EB-2,2061,total_created,2,8036.0,45.254833995939045,32.0,,,2,0,0
Capped,2009,ROW,EB-3,2061,total_created,2,43309.0,178.19090885900997,125.99999999999999,,,2,0,0
Capped,2009,ROW,EB-4,2061,total_created,2,2691.5,19.091883092036785,13.5,,,2,0,0
Capped,2009,ROW,EB-5,2061,total_created,2,581.5,27.577164466275352,19.499999999999996,,,2,0,0
Capped,2010,India,EB-1,2061,total_created,2,1453.5,33.23401871576773,23.499999999999996,,,2,0,0
Capped,2010,India,EB-2,2061,total_created,2,7238.5,168.99852070358486,119.49999999999999,,,2,0,0
Capped,2010,India,EB-3,2061,total_created,2,3044.0,11.313708498984761,8.0,,,2,0,0
Capped,2010,India,EB-4,2061,total_created,2,179.5,26.16295090390226,18.5,,,2,0,0
Capped,2010,India,EB-5,2061,total_created,2,27.0,1.4142135623730951,1.0,,,2,0,0
Capped,2010,China,EB-1,2061,total_created,2,786.0,21.213203435596427,15.0,,,2,0,0
Capped,2010,China,EB-2,2061,total_created,2,761.0,11.313708498984761,8.0,,,2,0,0
Capped,2010,China,EB-3,2061,total_created,2,218.0,31.11269837220809,21.999999999999996,,,2,0,0
Capped,2010,China,EB-4,2061,total_created,2,6.0,8.48528137423857,5.999999999999999,,,1,1,0
Capped,2010,China,EB-5,2061,total_created,2,297.0,5.656854249492381,4.0,,,2,0,0
Capped,2010,ROW,EB-1,2061,total_created,2,7647.0,196.5756851698602,139.0,,,2,0,0
