annual_principal_exits,annual_visas,category,nationality,principal_backlog,scenario,year,case,role,seed
29348,11503,EB-4,ROW,609755,Uncapped,2030,catchall_60_65,primary,2029
28,2542,EB-5,India,4101,Uncapped,2030,catchall_60_65,primary,2029
106,6001,EB-5,China,11917,Uncapped,2030,catchall_60_65,primary,2029
77,3342,EB-5,ROW,6028,Uncapped,2030,catchall_60_65,primary,2029
215,15888,EB-1,India,23962,Uncapped,2031,catchall_60_65,primary,2029
216,9750,EB-1,China,17123,Uncapped,2031,catchall_60_65,primary,2029
434,22237,EB-1,ROW,33714,Uncapped,2031,catchall_60_65,primary,2029
7696,42091,EB-2,India,469374,Uncapped,2031,catchall_60_65,primary,2029
3208,5784,EB-2,China,130293,Uncapped,2031,catchall_60_65,primary,2029
5171,0,EB-2,ROW,186436,Uncapped,2031,catchall_60_65,primary,2029
2232,41596,EB-3,India,95526,Uncapped,2031,catchall_60_65,primary,2029
2030,6278,EB-3,China,53785,Uncapped,2031,catchall_60_65,primary,2029
11006,0,EB-3,ROW,282755,Uncapped,2031,catchall_60_65,primary,2029
563,340,EB-4,India,13846,Uncapped,2031,catchall_60_65,primary,2029
65,0,EB-4,China,1213,Uncapped,2031,catchall_60_65,primary,2029
31035,11545,EB-4,ROW,654183,Uncapped,2031,catchall_60_65,primary,2029
21,2297,EB-5,India,4189,Uncapped,2031,catchall_60_65,primary,2029
125,6164,EB-5,China,12131,Uncapped,2031,catchall_60_65,primary,2029
62,3424,EB-5,ROW,6191,Uncapped,2031,catchall_60_65,primary,2029
236,15999,EB-1,India,25810,Uncapped,2032,catchall_60_65,primary,2029
227,9859,EB-1,China,18348,Uncapped,2032,catchall_60_65,primary,2029
480,22017,EB-1,ROW,36535,Uncapped,2032,catchall_60_65,primary,2029
7821,41759,EB-2,India,481530,Uncapped,2032,catchall_60_65,primary,2029
3344,6116,EB-2,China,135591,Uncapped,2032,catchall_60_65,primary,2029
5933,0,EB-2,ROW,204081,Uncapped,2032,catchall_60_65,primary,2029
2141,33520,EB-3,India,89004,Uncapped,2032,catchall_60_65,primary,2029
2083,5712,EB-3,China,55916,Uncapped,2032,catchall_60_65,primary,2029
11890,8642,EB-3,ROW,304403,Uncapped,2032,catchall_60_65,primary,2029
622,315,EB-4,India,14658,Uncapped,2032,catchall_60_65,primary,2029
76,0,EB-4,China,1361,Uncapped,2032,catchall_60_65,primary,2029
32513,11570,EB-4,ROW,696422,Uncapped,2032,catchall_60_65,primary,2029
35,2235,EB-5,India,4334,Uncapped,2032,catchall_60_65,primary,2029
120,6206,EB-5,China,12365,Uncapped,2032,catchall_60_65,primary,2029
60,3444,EB-5,ROW,6272,Uncapped,2032,catchall_60_65,primary,2029
220,16042,EB-1,India,27838,Uncapped,2033,catchall_60_65,primary,2029
252,9768,EB-1,China,19581,Uncapped,2033,catchall_60_65,primary,2029
571,22065,EB-1,ROW,39194,Uncapped,2033,catchall_60_65,primary,2029
8270,40877,EB-2,India,493487,Uncapped,2033,catchall_60_65,primary,2029
3462,6998,EB-2,China,140130,Uncapped,2033,catchall_60_65,primary,2029
6428,0,EB-2,ROW,221432,Uncapped,2033,catchall_60_65,primary,2029
2114,13203,EB-3,India,91257,Uncapped,2033,catchall_60_65,primary,2029
2256,2582,EB-3,China,59485,Uncapped,2033,catchall_60_65,primary,2029
12253,32089,EB-3,ROW,314128,Uncapped,2033,catchall_60_65,primary,2029
628,297,EB-4,India,15461,Uncapped,2033,catchall_60_65,primary,2029
79,0,EB-4,China,1476,Uncapped,2033,catchall_60_65,primary,2029
34183,11588,EB-4,ROW,736823,Uncapped,2033,catchall_60_65,primary,2029
36,2401,EB-5,India,4441,Uncapped,2033,catchall_60_65,primary,2029
97,6112,EB-5,China,12624,Uncapped,2033,catchall_60_65,primary,2029
74,3372,EB-5,ROW,6393,Uncapped,2033,catchall_60_65,primary,2029
276,15986,EB-1,India,29716,Uncapped,2034,catchall_60_65,primary,2029
252,9580,EB-1,China,20887,Uncapped,2034,catchall_60_65,primary,2029
577,22309,EB-1,ROW,41806,Uncapped,2034,catchall_60_65,primary,2029
8395,40415,EB-2,India,505153,Uncapped,2034,catchall_60_65,primary,2029
3431,7460,EB-2,China,144466,Uncapped,2034,catchall_60_65,primary,2029
7083,0,EB-2,ROW,238252,Uncapped,2034,catchall_60_65,primary,2029
2235,11952,EB-3,India,93971,Uncapped,2034,catchall_60_65,primary,2029
2372,4312,EB-3,China,62035,Uncapped,2034,catchall_60_65,primary,2029
12672,31610,EB-3,ROW,323596,Uncapped,2034,catchall_60_65,primary,2029
663,315,EB-4,India,16241,Uncapped,2034,catchall_60_65,primary,2029
74,0,EB-4,China,1607,Uncapped,2034,catchall_60_65,primary,2029
34855,11570,EB-4,ROW,776508,Uncapped,2034,catchall_60_65,primary,2029
26,2342,EB-5,India,4538,Uncapped,2034,catchall_60_65,primary,2029
107,5916,EB-5,China,12929,Uncapped,2034,catchall_60_65,primary,2029
72,3627,EB-5,ROW,6489,Uncapped,2034,catchall_60_65,primary,2029
290,16123,EB-1,India,31587,Uncapped,2035,catchall_60_65,primary,2029
314,9559,EB-1,China,22197,Uncapped,2035,catchall_60_65,primary,2029
646,22193,EB-1,ROW,44291,Uncapped,2035,catchall_60_65,primary,2029
8656,39557,EB-2,India,516893,Uncapped,2035,catchall_60_65,primary,2029
3578,8318,EB-2,China,148230,Uncapped,2035,catchall_60_65,primary,2029
7547,0,EB-2,ROW,254485,Uncapped,2035,catchall_60_65,primary,2029
2401,11267,EB-3,India,96855,Uncapped,2035,catchall_60_65,primary,2029
2306,5622,EB-3,China,63909,Uncapped,2035,catchall_60_65,primary,2029
12932,30985,EB-3,ROW,332955,Uncapped,2035,catchall_60_65,primary,2029
731,321,EB-4,India,16975,Uncapped,2035,catchall_60_65,primary,2029
90,0,EB-4,China,1716,Uncapped,2035,catchall_60_65,primary,2029
36263,11564,EB-4,ROW,816230,Uncapped,2035,catchall_60_65,primary,2029
28,2254,EB-5,India,4675,Uncapped,2035,catchall_60_65,primary,2029
127,6365,EB-5,China,13046,Uncapped,2035,catchall_60_65,primary,2029
63,3266,EB-5,ROW,6677,Uncapped,2035,catchall_60_65,primary,2029
308,16102,EB-1,India,33244,Uncapped,2036,catchall_60_65,primary,2029
341,9468,EB-1,China,23559,Uncapped,2036,catchall_60_65,primary,2029
668,22305,EB-1,ROW,46914,Uncapped,2036,catchall_60_65,primary,2029
9090,40575,EB-2,India,527803,Uncapped,2036,catchall_60_65,primary,2029
3712,7300,EB-2,China,152403,Uncapped,2036,catchall_60_65,primary,2029
8212,0,EB-2,ROW,269975,Uncapped,2036,catchall_60_65,primary,2029
2266,11360,EB-3,India,99716,Uncapped,2036,catchall_60_65,primary,2029
2424,5487,EB-3,China,65740,Uncapped,2036,catchall_60_65,primary,2029
13443,31027,EB-3,ROW,341902,Uncapped,2036,catchall_60_65,primary,2029
713,434,EB-4,India,17658,Uncapped,2036,catchall_60_65,primary,2029
87,0,EB-4,China,1843,Uncapped,2036,catchall_60_65,primary,2029
37116,11451,EB-4,ROW,855234,Uncapped,2036,catchall_60_65,primary,2029
19,2284,EB-5,India,4810,Uncapped,2036,catchall_60_65,primary,2029
117,6071,EB-5,China,13343,Uncapped,2036,catchall_60_65,primary,2029
79,3530,EB-5,ROW,6664,Uncapped,2036,catchall_60_65,primary,2029
351,16252,EB-1,India,34931,Uncapped,2037,catchall_60_65,primary,2029
326,9508,EB-1,China,24951,Uncapped,2037,catchall_60_65,primary,2029
737,22115,EB-1,ROW,49409,Uncapped,2037,catchall_60_65,primary,2029
9266,41009,EB-2,India,538207,Uncapped,2037,catchall_60_65,primary,2029
3779,6866,EB-2,China,156726,Uncapped,2037,catchall_60_65,primary,2029
8992,0,EB-2,ROW,284691,Uncapped,2037,catchall_60_65,primary,2029
2399,11323,EB-3,India,102473,Uncapped,2037,catchall_60_65,primary,2029
2529,5588,EB-3,China,67184,Uncapped,2037,catchall_60_65,primary,2029
13375,30963,EB-3,ROW,350971,Uncapped,2037,catchall_60_65,primary,2029
830,513,EB-4,India,18206,Uncapped,2037,catchall_60_65,primary,2029
82,0,EB-4,China,1999,Uncapped,2037,catchall_60_65,primary,2029
37772,11372,EB-4,ROW,893789,Uncapped,2037,catchall_60_65,primary,2029
43,2501,EB-5,India,4798,Uncapped,2037,catchall_60_65,primary,2029
130,6246,EB-5,China,13584,Uncapped,2037,catchall_60_65,primary,2029
59,3138,EB-5,ROW,6885,Uncapped,2037,catchall_60_65,primary,2029
396,16084,EB-1,India,36758,Uncapped,2038,catchall_60_65,primary,2029
324,9683,EB-1,China,26231,Uncapped,2038,catchall_60_65,primary,2029
760,22108,EB-1,ROW,51753,Uncapped,2038,catchall_60_65,primary,2029
9700,41561,EB-2,India,547729,Uncapped,2038,catchall_60_65,primary,2029
3778,6314,EB-2,China,161391,Uncapped,2038,catchall_60_65,primary,2029
9505,0,EB-2,ROW,298952,Uncapped,2038,catchall_60_65,primary,2029
2428,11552,EB-3,India,105074,Uncapped,2038,catchall_60_65,primary,2029
2647,5374,EB-3,China,68729,Uncapped,2038,catchall_60_65,primary,2029
13946,30948,EB-3,ROW,359312,Uncapped,2038,catchall_60_65,primary,2029
814,555,EB-4,India,18661,Uncapped,2038,catchall_60_65,primary,2029
95,0,EB-4,China,2104,Uncapped,2038,catchall_60_65,primary,2029
38319,11330,EB-4,ROW,931761,Uncapped,2038,catchall_60_65,primary,2029
26,2378,EB-5,India,4809,Uncapped,2038,catchall_60_65,primary,2029
125,6058,EB-5,China,13899,Uncapped,2038,catchall_60_65,primary,2029
86,3449,EB-5,ROW,6989,Uncapped,2038,catchall_60_65,primary,2029
385,15918,EB-1,India,38476,Uncapped,2039,catchall_60_65,primary,2029
383,9596,EB-1,China,27508,Uncapped,2039,catchall_60_65,primary,2029
854,22361,EB-1,ROW,54028,Uncapped,2039,catchall_60_65,primary,2029
10082,33542,EB-2,India,560622,Uncapped,2039,catchall_60_65,primary,2029
4095,6638,EB-2,China,165423,Uncapped,2039,catchall_60_65,primary,2029
10062,7695,EB-2,ROW,308733,Uncapped,2039,catchall_60_65,primary,2029
2438,11538,EB-3,India,107586,Uncapped,2039,catchall_60_65,primary,2029
2623,5605,EB-3,China,70299,Uncapped,2039,catchall_60_65,primary,2029
14177,30731,EB-3,ROW,367505,Uncapped,2039,catchall_60_65,primary,2029
809,368,EB-4,India,19245,Uncapped,2039,catchall_60_65,primary,2029
109,0,EB-4,China,2212,Uncapped,2039,catchall_60_65,primary,2029
39773,11517,EB-4,ROW,966214,Uncapped,2039,catchall_60_65,primary,2029
33,2392,EB-5,India,4871,Uncapped,2039,catchall_60_65,primary,2029
126,6066,EB-5,China,14183,Uncapped,2039,catchall_60_65,primary,2029
77,3427,EB-5,ROW,7054,Uncapped,2039,catchall_60_65,primary,2029
423,15872,EB-1,India,40259,Uncapped,2040,catchall_60_65,primary,2029
372,9826,EB-1,China,28670,Uncapped,2040,catchall_60_65,primary,2029
842,22177,EB-1,ROW,56496,Uncapped,2040,catchall_60_65,primary,2029
10611,29650,EB-2,India,574538,Uncapped,2040,catchall_60_65,primary,2029
4194,6741,EB-2,China,169358,Uncapped,2040,catchall_60_65,primary,2029
10789,11484,EB-2,ROW,315777,Uncapped,2040,catchall_60_65,primary,2029
2493,11640,EB-3,India,110104,Uncapped,2040,catchall_60_65,primary,2029
2680,5564,EB-3,China,71722,Uncapped,2040,catchall_60_65,primary,2029
14334,30670,EB-3,ROW,375492,Uncapped,2040,catchall_60_65,primary,2029
872,446,EB-4,India,19715,Uncapped,2040,catchall_60_65,primary,2029
85,0,EB-4,China,2352,Uncapped,2040,catchall_60_65,primary,2029
40551,11439,EB-4,ROW,999771,Uncapped,2040,catchall_60_65,primary,2029
35,2417,EB-5,India,4867,Uncapped,2040,catchall_60_65,primary,2029
162,6042,EB-5,China,14511,Uncapped,2040,catchall_60_65,primary,2029
101,3426,EB-5,ROW,7122,Uncapped,2040,catchall_60_65,primary,2029
0,5511,EB-1,India,0,Capped,2009,catchall_60_65,primary,2029
0,4442,EB-1,China,0,Capped,2009,catchall_60_65,primary,2029
0,29390,EB-1,ROW,0,Capped,2009,catchall_60_65,primary,2029
211,9466,EB-2,India,11896,Capped,2009,catchall_60_65,primary,2029
262,5558,EB-2,China,9094,Capped,2009,catchall_60_65,primary,2029
0,33039,EB-2,ROW,0,Capped,2009,catchall_60_65,primary,2029
2282,2304,EB-3,India,81844,Capped,2009,catchall_60_65,primary,2029
1149,1077,EB-3,China,29839,Capped,2009,catchall_60_65,primary,2029
2910,36941,EB-3,ROW,74081,Capped,2009,catchall_60_65,primary,2029
0,527,EB-4,India,0,Capped,2009,catchall_60_65,primary,2029
0,31,EB-4,China,0,Capped,2009,catchall_60_65,primary,2029
2,9452,EB-4,ROW,8,Capped,2009,catchall_60_65,primary,2029
0,50,EB-5,India,0,Capped,2009,catchall_60_65,primary,2029
0,1533,EB-5,China,0,Capped,2009,catchall_60_65,primary,2029
0,1666,EB-5,ROW,0,Capped,2009,catchall_60_65,primary,2029
0,6337,EB-1,India,0,Capped,2010,catchall_60_65,primary,2029
0,5586,EB-1,China,0,Capped,2010,catchall_60_65,primary,2029
0,27828,EB-1,ROW,0,Capped,2010,catchall_60_65,primary,2029
405,10316,EB-2,India,22250,Capped,2010,catchall_60_65,primary,2029
241,6058,EB-2,China,9123,Capped,2010,catchall_60_65,primary,2029
9,36959,EB-2,ROW,440,Capped,2010,catchall_60_65,primary,2029
2328,3008,EB-3,India,84912,Capped,2010,catchall_60_65,primary,2029
1026,3008,EB-3,China,27868,Capped,2010,catchall_60_65,primary,2029
2547,36959,EB-3,ROW,66909,Capped,2010,catchall_60_65,primary,2029
0,662,EB-4,India,0,Capped,2010,catchall_60_65,primary,2029
0,39,EB-4,China,0,Capped,2010,catchall_60_65,primary,2029
57,9968,EB-4,ROW,1085,Capped,2010,catchall_60_65,primary,2029
0,105,EB-5,India,0,Capped,2010,catchall_60_65,primary,2029
0,1421,EB-5,China,0,Capped,2010,catchall_60_65,primary,2029
0,2008,EB-5,ROW,0,Capped,2010,catchall_60_65,primary,2029
0,7330,EB-1,India,0,Capped,2011,catchall_60_65,primary,2029
0,5173,EB-1,China,0,Capped,2011,catchall_60_65,primary,2029
0,20111,EB-1,ROW,0,Capped,2011,catchall_60_65,primary,2029
652,13968,EB-2,India,37617,Capped,2011,catchall_60_65,primary,2029
193,8307,EB-2,China,8060,Capped,2011,catchall_60_65,primary,2029
92,34262,EB-2,ROW,2949,Capped,2011,catchall_60_65,primary,2029
2316,2789,EB-3,India,88311,Capped,2011,catchall_60_65,primary,2029
962,2789,EB-3,China,26015,Capped,2011,catchall_60_65,primary,2029
2323,34262,EB-3,ROW,57935,Capped,2011,catchall_60_65,primary,2029
5,157,EB-4,India,177,Capped,2011,catchall_60_65,primary,2029
0,14,EB-4,China,14,Capped,2011,catchall_60_65,primary,2029
264,6210,EB-4,ROW,4863,Capped,2011,catchall_60_65,primary,2029
0,50,EB-5,India,0,Capped,2011,catchall_60_65,primary,2029
0,2627,EB-5,China,0,Capped,2011,catchall_60_65,primary,2029
0,1253,EB-5,ROW,0,Capped,2011,catchall_60_65,primary,2029
0,8694,EB-1,India,0,Capped,2012,catchall_60_65,primary,2029
0,5665,EB-1,China,0,Capped,2012,catchall_60_65,primary,2029
0,20807,EB-1,ROW,0,Capped,2012,catchall_60_65,primary,2029
988,12749,EB-2,India,53487,Capped,2012,catchall_60_65,primary,2029
226,3323,EB-2,China,9863,Capped,2012,catchall_60_65,primary,2029
80,35577,EB-2,ROW,3324,Capped,2012,catchall_60_65,primary,2029
2467,2896,EB-3,India,88656,Capped,2012,catchall_60_65,primary,2029
918,2896,EB-3,China,23975,Capped,2012,catchall_60_65,primary,2029
1785,35577,EB-3,ROW,44588,Capped,2012,catchall_60_65,primary,2029
9,282,EB-4,India,457,Capped,2012,catchall_60_65,primary,2029
1,21,EB-4,China,18,Capped,2012,catchall_60_65,primary,2029
602,7175,EB-4,ROW,11074,Capped,2012,catchall_60_65,primary,2029
0,113,EB-5,India,0,Capped,2012,catchall_60_65,primary,2029
0,6990,EB-5,China,0,Capped,2012,catchall_60_65,primary,2029
0,1882,EB-5,ROW,0,Capped,2012,catchall_60_65,primary,2029
0,11389,EB-1,India,0,Capped,2013,catchall_60_65,primary,2029
0,6756,EB-1,China,0,Capped,2013,catchall_60_65,primary,2029
0,23103,EB-1,ROW,0,Capped,2013,catchall_60_65,primary,2029
1200,16252,EB-2,India,65994,Capped,2013,catchall_60_65,primary,2029
269,3229,EB-2,China,11111,Capped,2013,catchall_60_65,primary,2029
0,38834,EB-2,ROW,0,Capped,2013,catchall_60_65,primary,2029
2321,3229,EB-3,India,88321,Capped,2013,catchall_60_65,primary,2029
873,3229,EB-3,China,21755,Capped,2013,catchall_60_65,primary,2029
1216,39665,EB-3,ROW,29392,Capped,2013,catchall_60_65,primary,2029
46,306,EB-4,India,1219,Capped,2013,catchall_60_65,primary,2029
4,13,EB-4,China,49,Capped,2013,catchall_60_65,primary,2029
1281,6127,EB-4,ROW,24249,Capped,2013,catchall_60_65,primary,2029
0,137,EB-5,India,0,Capped,2013,catchall_60_65,primary,2029
0,7264,EB-5,China,0,Capped,2013,catchall_60_65,primary,2029
0,1736,EB-5,ROW,0,Capped,2013,catchall_60_65,primary,2029
2,14802,EB-1,India,169,Capped,2014,catchall_60_65,primary,2029
0,7737,EB-1,China,120,Capped,2014,catchall_60_65,primary,2029
0,23207,EB-1,ROW,0,Capped,2014,catchall_60_65,primary,2029
1503,3030,EB-2,India,88209,Capped,2014,catchall_60_65,primary,2029
342,3030,EB-2,China,13010,Capped,2014,catchall_60_65,primary,2029
2,37229,EB-2,ROW,290,Capped,2014,catchall_60_65,primary,2029
1975,3030,EB-3,India,88969,Capped,2014,catchall_60_65,primary,2029
817,3030,EB-3,China,23212,Capped,2014,catchall_60_65,primary,2029
694,37229,EB-3,ROW,16741,Capped,2014,catchall_60_65,primary,2029
72,371,EB-4,India,1753,Capped,2014,catchall_60_65,primary,2029
7,7,EB-4,China,91,Capped,2014,catchall_60_65,primary,2029
1865,7911,EB-4,ROW,34625,Capped,2014,catchall_60_65,primary,2029
0,345,EB-5,India,0,Capped,2014,catchall_60_65,primary,2029
3,7805,EB-5,China,782,Capped,2014,catchall_60_65,primary,2029
0,2596,EB-5,ROW,0,Capped,2014,catchall_60_65,primary,2029
34,9119,EB-1,India,2606,Capped,2015,catchall_60_65,primary,2029
19,5141,EB-1,China,1863,Capped,2015,catchall_60_65,primary,2029
0,26910,EB-1,ROW,0,Capped,2015,catchall_60_65,primary,2029
2124,2882,EB-2,India,116570,Capped,2015,catchall_60_65,primary,2029
414,2882,EB-2,China,16036,Capped,2015,catchall_60_65,primary,2029
80,35406,EB-2,ROW,2480,Capped,2015,catchall_60_65,primary,2029
2128,2882,EB-3,India,91869,Capped,2015,catchall_60_65,primary,2029
795,2882,EB-3,China,22254,Capped,2015,catchall_60_65,primary,2029
367,35406,EB-3,ROW,9162,Capped,2015,catchall_60_65,primary,2029
104,715,EB-4,India,2670,Capped,2015,catchall_60_65,primary,2029
0,339,EB-4,China,0,Capped,2015,catchall_60_65,primary,2029
2719,9167,EB-4,ROW,52621,Capped,2015,catchall_60_65,primary,2029
0,715,EB-5,India,84,Capped,2015,catchall_60_65,primary,2029
29,4743,EB-5,China,5348,Capped,2015,catchall_60_65,primary,2029
0,4763,EB-5,ROW,0,Capped,2015,catchall_60_65,primary,2029
66,8967,EB-1,India,6616,Capped,2016,catchall_60_65,primary,2029
48,5146,EB-1,China,3926,Capped,2016,catchall_60_65,primary,2029
24,26027,EB-1,ROW,1712,Capped,2016,catchall_60_65,primary,2029
2839,2810,EB-2,India,159992,Capped,2016,catchall_60_65,primary,2029
523,2810,EB-2,China,21214,Capped,2016,catchall_60_65,primary,2029
273,34520,EB-2,ROW,9522,Capped,2016,catchall_60_65,primary,2029
2246,2810,EB-3,India,98404,Capped,2016,catchall_60_65,primary,2029
856,2810,EB-3,China,23355,Capped,2016,catchall_60_65,primary,2029
395,34520,EB-3,ROW,10519,Capped,2016,catchall_60_65,primary,2029
122,698,EB-4,India,3273,Capped,2016,catchall_60_65,primary,2029
0,234,EB-4,China,0,Capped,2016,catchall_60_65,primary,2029
3959,9033,EB-4,ROW,74828,Capped,2016,catchall_60_65,primary,2029
1,698,EB-5,India,259,Capped,2016,catchall_60_65,primary,2029
70,4978,EB-5,China,8797,Capped,2016,catchall_60_65,primary,2029
0,4289,EB-5,ROW,0,Capped,2016,catchall_60_65,primary,2029
94,11547,EB-1,India,10289,Capped,2017,catchall_60_65,primary,2029
80,5971,EB-1,China,5807,Capped,2017,catchall_60_65,primary,2029
77,22409,EB-1,ROW,6001,Capped,2017,catchall_60_65,primary,2029
3365,2795,EB-2,India,196370,Capped,2017,catchall_60_65,primary,2029
631,2795,EB-2,China,25213,Capped,2017,catchall_60_65,primary,2029
331,34337,EB-2,ROW,12316,Capped,2017,catchall_60_65,primary,2029
2400,2795,EB-3,India,103411,Capped,2017,catchall_60_65,primary,2029
1056,2795,EB-3,China,25460,Capped,2017,catchall_60_65,primary,2029
471,34336,EB-3,ROW,12589,Capped,2017,catchall_60_65,primary,2029
129,694,EB-4,India,3578,Capped,2017,catchall_60_65,primary,2029
0,123,EB-4,China,0,Capped,2017,catchall_60_65,primary,2029
4740,9095,EB-4,ROW,87375,Capped,2017,catchall_60_65,primary,2029
4,694,EB-5,India,819,Capped,2017,catchall_60_65,primary,2029
112,2880,EB-5,China,15585,Capped,2017,catchall_60_65,primary,2029
0,6338,EB-5,ROW,0,Capped,2017,catchall_60_65,primary,2029
121,12040,EB-1,India,12640,Capped,2018,catchall_60_65,primary,2029
88,5880,EB-1,China,7370,Capped,2018,catchall_60_65,primary,2029
117,21972,EB-1,ROW,7853,Capped,2018,catchall_60_65,primary,2029
4077,2792,EB-2,India,229929,Capped,2018,catchall_60_65,primary,2029
775,2792,EB-2,China,30734,Capped,2018,catchall_60_65,primary,2029
397,34308,EB-2,ROW,15604,Capped,2018,catchall_60_65,primary,2029
2532,2792,EB-3,India,107714,Capped,2018,catchall_60_65,primary,2029
1053,2792,EB-3,China,27228,Capped,2018,catchall_60_65,primary,2029
685,34308,EB-3,ROW,17956,Capped,2018,catchall_60_65,primary,2029
127,693,EB-4,India,3728,Capped,2018,catchall_60_65,primary,2029
0,98,EB-4,China,0,Capped,2018,catchall_60_65,primary,2029
4951,9113,EB-4,ROW,91008,Capped,2018,catchall_60_65,primary,2029
9,693,EB-5,India,1741,Capped,2018,catchall_60_65,primary,2029
179,1117,EB-5,China,24277,Capped,2018,catchall_60_65,primary,2029
0,8093,EB-5,ROW,0,Capped,2018,catchall_60_65,primary,2029
137,9837,EB-1,India,15160,Capped,2019,catchall_60_65,primary,2029
128,4571,EB-1,China,8770,Capped,2019,catchall_60_65,primary,2029
58,25800,EB-1,ROW,5836,Capped,2019,catchall_60_65,primary,2029
4608,2814,EB-2,India,267251,Capped,2019,catchall_60_65,primary,2029
987,2814,EB-2,China,38670,Capped,2019,catchall_60_65,primary,2029
494,34579,EB-2,ROW,19430,Capped,2019,catchall_60_65,primary,2029
2361,2814,EB-3,India,115511,Capped,2019,catchall_60_65,primary,2029
1045,2814,EB-3,China,28499,Capped,2019,catchall_60_65,primary,2029
1086,34579,EB-3,ROW,26899,Capped,2019,catchall_60_65,primary,2029
177,699,EB-4,India,4028,Capped,2019,catchall_60_65,primary,2029
0,198,EB-4,China,0,Capped,2019,catchall_60_65,primary,2029
6171,9085,EB-4,ROW,114389,Capped,2019,catchall_60_65,primary,2029
8,699,EB-5,India,1863,Capped,2019,catchall_60_65,primary,2029
186,6933,EB-5,China,23628,Capped,2019,catchall_60_65,primary,2029
0,2350,EB-5,ROW,0,Capped,2019,catchall_60_65,primary,2029
158,10588,EB-1,India,16803,Capped,2020,catchall_60_65,primary,2029
123,4766,EB-1,China,9340,Capped,2020,catchall_60_65,primary,2029
0,33584,EB-1,ROW,0,Capped,2020,catchall_60_65,primary,2029
