aged_out,ageout_pct,eb_category,entry_year,exit_pct,exited,nationality,save_pct,saved,scenario,still_dependent,total_created,seed,observation_end_year
0,0.0,EB-1,2015,0.6182380216383307,20,India,99.38176197836167,3215,Capped,0,3235,2015,2061
10359,69.93181664753932,EB-2,2015,30.068183352460675,4454,India,0.0,0,Capped,0,14813,2015,2061
1854,66.00213599145603,EB-3,2015,33.997864008543964,955,India,0.0,0,Capped,0,2809,2015,2061
83,8.54788877445932,EB-4,2015,22.657054582904223,220,India,68.79505664263645,668,Capped,0,971,2015,2061
0,0.0,EB-5,2015,0.0,0,India,100.0,253,Capped,0,253,2015,2061
0,0.0,EB-1,2015,0.0,0,ROW,100.0,7440,Capped,0,7440,2015,2061
0,0.0,EB-2,2015,0.3841876453341421,38,ROW,99.61581235466585,9853,Capped,0,9891,2015,2061
0,0.0,EB-3,2015,3.5111411208642807,156,ROW,96.48885887913572,4287,Capped,0,4443,2015,2061
1242,9.502677888293801,EB-4,2015,31.361897475133894,4099,ROW,59.135424636572296,7729,Capped,0,13070,2015,2061
0,0.0,EB-5,2015,0.0,0,ROW,100.0,1495,Capped,0,1495,2015,2061
0,0.0,EB-1,2016,1.4363885088919288,21,China,98.56361149110808,1441,Capped,0,1462,2015,2061
65,4.039776258545681,EB-2,2016,13.983840894965818,225,China,81.9763828464885,1319,Capped,0,1609,2015,2061
130,11.627906976744185,EB-3,2016,29.5169946332737,330,China,58.85509838998211,658,Capped,0,1118,2015,2061
0,0.0,EB-4,2016,0.0,0,China,100.0,49,Capped,0,49,2015,2061
0,0.0,EB-5,2016,4.283755997258396,125,China,95.7162440027416,2793,Capped,0,2918,2015,2061
0,0.0,EB-1,2016,0.5660841742554762,23,India,99.43391582574452,4040,Capped,0,4063,2015,2061
15707,70.71402845308842,EB-2,2016,29.285971546911576,6505,India,0.0,0,Capped,0,22212,2015,2061
3065,66.17012089810017,EB-3,2016,33.82987910189983,1567,India,0.0,0,Capped,0,4632,2015,2061
80,10.050251256281408,EB-4,2016,23.241206030150753,185,India,66.70854271356784,531,Capped,0,796,2015,2061
0,0.0,EB-5,2016,0.9933774834437087,3,India,99.00662251655629,299,Capped,0,302,2015,2061
0,0.0,EB-1,2016,0.22085889570552147,18,ROW,99.77914110429448,8132,Capped,0,8150,2015,2061
0,0.0,EB-2,2016,1.1235955056179776,138,ROW,98.87640449438202,12144,Capped,0,12282,2015,2061
0,0.0,EB-3,2016,2.1954922340301297,188,ROW,97.80450776596987,8375,Capped,0,8563,2015,2061
1684,14.137004701141706,EB-4,2016,37.055070517125586,4414,ROW,48.80792478173271,5814,Capped,0,11912,2015,2061
0,0.0,EB-5,2016,0.0,0,ROW,100.0,1368,Capped,0,1368,2015,2061
0,0.0,EB-1,2017,1.955671447196871,30,China,98.04432855280312,1504,Capped,0,1534,2015,2061
143,11.313291139240507,EB-2,2017,18.43354430379747,233,China,70.25316455696202,888,Capped,0,1264,2015,2061
194,12.771560236998026,EB-3,2017,31.336405529953915,476,China,55.89203423304806,849,Capped,0,1519,2015,2061
0,0.0,EB-4,2017,0.0,0,China,100.0,49,Capped,0,49,2015,2061
43,0.9903270382312299,EB-5,2017,6.58682634730539,286,China,92.42284661446338,4013,Capped,0,4342,2015,2061
1,0.02253267237494367,EB-1,2017,1.8702118071203244,83,India,98.10725552050474,4354,Capped,0,4438,2015,2061
13651,69.92265532961123,EB-2,2017,30.077344670388772,5872,India,0.0,0,Capped,0,19523,2015,2061
2673,64.65892597968069,EB-3,2017,35.341074020319304,1461,India,0.0,0,Capped,0,4134,2015,2061
51,12.142857142857142,EB-4,2017,29.28571428571429,123,India,58.57142857142858,246,Capped,0,420,2015,2061
0,0.0,EB-5,2017,1.1146496815286624,7,India,98.88535031847134,621,Capped,0,628,2015,2061
0,0.0,EB-1,2017,0.6176369667162301,54,ROW,99.38236303328377,8689,Capped,0,8743,2015,2061
0,0.0,EB-2,2017,1.5826494724501756,162,ROW,98.41735052754983,10074,Capped,0,10236,2015,2061
0,0.0,EB-3,2017,3.033785336704206,264,ROW,96.96621466329579,8438,Capped,0,8702,2015,2061
1469,18.100049285362246,EB-4,2017,41.732380482996554,3387,ROW,40.1675702316412,3260,Capped,0,8116,2015,2061
0,0.0,EB-5,2017,0.0,0,ROW,100.0,2143,Capped,0,2143,2015,2061
0,0.0,EB-1,2018,2.9039463886820553,39,China,97.09605361131794,1304,Capped,0,1343,2015,2061
216,13.714285714285715,EB-2,2018,23.61904761904762,372,China,62.66666666666667,987,Capped,0,1575,2015,2061
225,15.957446808510639,EB-3,2018,30.70921985815603,433,China,53.333333333333336,752,Capped,0,1410,2015,2061
0,0.0,EB-4,2018,0.0,0,China,100.0,34,Capped,0,34,2015,2061
379,7.6923076923076925,EB-5,2018,9.417495433326568,464,China,82.89019687436574,4084,Capped,0,4927,2015,2061
1,0.02487562189054726,EB-1,2018,2.164179104477612,87,India,97.81094527363184,3932,Capped,0,4020,2015,2061
12902,69.89923068588146,EB-2,2018,30.10076931411854,5556,India,0.0,0,Capped,0,18458,2015,2061
2393,64.55354734286485,EB-3,2018,35.446452657135154,1314,India,0.0,0,Capped,0,3707,2015,2061
54,13.917525773195877,EB-4,2018,22.68041237113402,88,India,63.4020618556701,246,Capped,0,388,2015,2061
6,0.7662835249042145,EB-5,2018,1.1494252873563218,9,India,98.08429118773945,768,Capped,0,783,2015,2061
0,0.0,EB-1,2018,0.8271298593879239,60,ROW,99.17287014061208,7194,Capped,0,7254,2015,2061
0,0.0,EB-2,2018,2.0310861066081816,213,ROW,97.96891389339181,10274,Capped,0,10487,2015,2061
0,0.0,EB-3,2018,3.4863451481696686,360,ROW,96.51365485183034,9966,Capped,0,10326,2015,2061
1248,19.681438258949694,EB-4,2018,43.96782841823057,2788,ROW,36.35073332281974,2305,Capped,0,6341,2015,2061
0,0.0,EB-5,2018,0.0,0,ROW,100.0,2646,Capped,0,2646,2015,2061
0,0.0,EB-1,2019,2.8810408921933086,31,China,97.11895910780669,1045,Capped,0,1076,2015,2061
550,24.487978628673197,EB-2,2019,23.909171861086374,537,China,51.602849510240425,1159,Capped,0,2246,2015,2061
194,16.30252100840336,EB-3,2019,35.21008403361345,419,China,48.48739495798319,577,Capped,0,1190,2015,2061
0,0.0,EB-4,2019,0.0,0,China,100.0,47,Capped,0,47,2015,2061
170,13.239875389408098,EB-5,2019,10.43613707165109,134,China,76.32398753894081,980,Capped,0,1284,2015,2061
0,0.0,EB-1,2019,1.5261044176706828,57,India,98.47389558232932,3678,Capped,0,3735,2015,2061
14362,70.64784298293078,EB-2,2019,29.352157017069214,5967,India,0.0,0,Capped,0,20329,2015,2061
3433,65.36557501904036,EB-3,2019,34.634424980959636,1819,India,0.0,0,Capped,0,5252,2015,2061
78,15.145631067961165,EB-4,2019,25.04854368932039,129,India,59.80582524271845,308,Capped,0,515,2015,2061
4,1.2618296529968454,EB-5,2019,1.5772870662460567,5,India,97.16088328075709,308,Capped,0,317,2015,2061
0,0.0,EB-1,2019,0.6091193873999303,35,ROW,99.39088061260007,5711,Capped,0,5746,2015,2061
0,0.0,EB-2,2019,3.058974830056954,333,ROW,96.94102516994305,10553,Capped,0,10886,2015,2061
0,0.0,EB-3,2019,5.213077423552375,641,ROW,94.78692257644764,11655,Capped,0,12296,2015,2061
1905,22.0946416144746,EB-4,2019,45.175133379726276,3895,ROW,32.73022500579912,2822,Capped,0,8622,2015,2061
0,0.0,EB-5,2019,0.0,0,ROW,100.0,788,Capped,0,788,2015,2061
0,0.0,EB-1,2020,2.2388059701492535,21,China,97.76119402985076,917,Capped,0,938,2015,2061
771,35.237659963436926,EB-2,2020,29.52468007312614,646,China,35.237659963436926,771,Capped,0,2188,2015,2061
240,16.62049861495845,EB-3,2020,33.58725761772853,485,China,49.792243767313025,719,Capped,0,1444,2015,2061
0,0.0,EB-4,2020,0.0,0,China,100.0,40,Capped,0,40,2015,2061
84,9.427609427609427,EB-5,2020,7.295173961840629,65,China,83.27721661054994,742,Capped,0,891,2015,2061
0,0.0,EB-1,2020,1.669195751138088,55,India,98.33080424886191,3240,Capped,0,3295,2015,2061
11577,70.32987060324403,EB-2,2020,29.670129396755968,4884,India,0.0,0,Capped,0,16461,2015,2061
2654,65.77447335811648,EB-3,2020,34.22552664188352,1381,India,0.0,0,Capped,0,4035,2015,2061
104,17.687074829931973,EB-4,2020,30.272108843537417,178,India,52.04081632653062,306,Capped,0,588,2015,2061
6,2.857142857142857,EB-5,2020,3.3333333333333335,7,India,93.80952380952381,197,Capped,0,210,2015,2061
0,0.0,EB-1,2020,0.0,0,ROW,100.0,5427,Capped,0,5427,2015,2061
3,0.03080082135523614,EB-2,2020,3.9835728952772076,388,ROW,95.98562628336755,9349,Capped,0,9740,2015,2061
0,0.0,EB-3,2020,6.312087912087912,718,ROW,93.68791208791208,10657,Capped,0,11375,2015,2061
2242,26.956835397378864,EB-4,2020,48.394853913670794,4025,ROW,24.648310688950342,2050,Capped,0,8317,2015,2061
0,0.0,EB-5,2020,0.0,0,ROW,100.0,589,Capped,0,589,2015,2061
0,0.0,EB-1,2021,2.66798418972332,27,China,97.33201581027669,985,Capped,0,1012,2015,2061
943,45.53355866731047,EB-2,2021,31.43408981168518,651,China,23.032351521004347,477,Capped,0,2071,2015,2061
726,22.24946368372663,EB-3,2021,38.522831749923384,1257,China,39.227704566349985,1280,Capped,0,3263,2015,2061
0,0.0,EB-4,2021,0.0,0,China,100.0,12,Capped,0,12,2015,2061
56,6.9306930693069315,EB-5,2021,10.024752475247526,81,China,83.04455445544554,671,Capped,0,808,2015,2061
0,0.0,EB-1,2021,1.1140583554376657,42,India,98.88594164456234,3728,Capped,0,3770,2015,2061
12616,70.54744729631494,EB-2,2021,29.452552703685065,5267,India,0.0,0,Capped,0,17883,2015,2061
14386,65.17464775970643,EB-3,2021,34.82535224029357,7687,India,0.0,0,Capped,0,22073,2015,2061
60,15.789473684210526,EB-4,2021,35.26315789473684,134,India,48.94736842105264,186,Capped,0,380,2015,2061
3,1.3513513513513513,EB-5,2021,3.6036036036036037,8,India,95.04504504504504,211,Capped,0,222,2015,2061
0,0.0,EB-1,2021,0.0,0,ROW,100.0,5100,Capped,0,5100,2015,2061
5,0.04832785617630002,EB-2,2021,3.8952252078097813,403,ROW,96.05644693601391,9938,Capped,0,10346,2015,2061
0,0.0,EB-3,2021,5.537459283387622,646,ROW,94.46254071661238,11020,Capped,0,11666,2015,2061
3042,30.55750878955299,EB-4,2021,50.66800602712205,5044,ROW,18.774485183324963,1869,Capped,0,9955,2015,2061
0,0.0,EB-5,2021,0.37243947858473,2,ROW,99.62756052141528,535,Capped,0,537,2015,2061
0,0.0,EB-1,2022,2.3014105419450632,31,China,97.69858945805494,1316,Capped,0,1347,2015,2061
1168,56.31629701060752,EB-2,2022,32.44937319189971,673,China,11.234329797492768,233,Capped,0,2074,2015,2061
371,28.53846153846154,EB-3,2022,36.69230769230769,477,China,34.76923076923077,452,Capped,0,1300,2015,2061
0,0.0,EB-4,2022,0.0,0,China,100.0,31,Capped,0,31,2015,2061
6,3.79746835443038,EB-5,2022,4.430379746835443,7,China,91.77215189873418,145,Capped,0,158,2015,2061
0,0.0,EB-1,2022,1.3553870893636573,59,India,98.64461291063634,4294,Capped,0,4353,2015,2061
14837,70.35087719298245,EB-2,2022,29.64912280701754,6253,India,0.0,0,Capped,0,21090,2015,2061
4936,64.0872500649182,EB-3,2022,35.91274993508179,2766,India,0.0,0,Capped,0,7702,2015,2061
224,20.23486901535682,EB-4,2022,32.15898825654923,356,India,47.60614272809395,527,Capped,0,1107,2015,2061
3,5.769230769230769,EB-5,2022,9.615384615384617,5,India,84.61538461538461,44,Capped,0,52,2015,2061
0,0.0,EB-1,2022,0.0,0,ROW,100.0,6116,Capped,0,6116,2015,2061
10,0.07850525985241011,EB-2,2022,3.7132987910189987,473,ROW,96.2081959491286,12255,Capped,0,12738,2015,2061
0,0.0,EB-3,2022,5.72108843537415,841,ROW,94.27891156462586,13859,Capped,0,14700,2015,2061
5308,33.02432651029677,EB-4,2022,53.77963043613513,8644,ROW,13.196043053568097,2121,Capped,0,16073,2015,2061
0,0.0,EB-5,2022,0.0,0,ROW,100.0,146,Capped,0,146,2015,2061
0,0.0,EB-1,2023,3.2951945080091534,72,China,96.70480549199084,2113,Capped,0,2185,2015,2061
1735,65.07876969242311,EB-2,2023,33.758439609902474,900,China,1.1627906976744187,31,Capped,0,2666,2015,2061
291,27.323943661971832,EB-3,2023,39.436619718309856,420,China,33.23943661971831,354,Capped,0,1065,2015,2061
0,0.0,EB-4,2023,0.0,0,China,100.0,14,Capped,0,14,2015,2061
0,0.0,EB-5,2023,5.9405940594059405,42,China,94.05940594059405,665,Capped,0,707,2015,2061
2,0.033846674564224064,EB-1,2023,2.132340497546116,126,India,97.83381282788966,5781,Capped,0,5909,2015,2061
13009,70.39502164502164,EB-2,2023,29.604978354978357,5471,India,0.0,0,Capped,0,18480,2015,2061
3979,66.16228799467908,EB-3,2023,33.83771200532092,2035,India,0.0,0,Capped,0,6014,2015,2061
274,26.14503816793893,EB-4,2023,36.54580152671756,383,India,37.30916030534351,391,Capped,0,1048,2015,2061
3,1.098901098901099,EB-5,2023,2.93040293040293,8,India,95.97069597069597,262,Capped,0,273,2015,2061
0,0.0,EB-1,2023,0.0,0,ROW,100.0,8248,Capped,0,8248,2015,2061
19,0.11672195601425236,EB-2,2023,4.300282589998771,700,ROW,95.58299545398697,15559,Capped,0,16278,2015,2061
13,0.06952615252968232,EB-3,2023,9.418119584982351,1761,ROW,90.51235426248797,16924,Capped,0,18698,2015,2061
3997,37.47773089545242,EB-4,2023,53.38959212376933,5694,ROW,9.132676980778246,974,Capped,0,10665,2015,2061
0,0.0,EB-5,2023,0.0,0,ROW,100.0,481,Capped,0,481,2015,2061
0,0.0,EB-1,2024,5.543237250554324,100,China,94.45676274944567,1704,Capped,0,1804,2015,2061
1577,65.4356846473029,EB-2,2024,34.56431535269709,833,China,0.0,0,Capped,0,2410,2015,2061
708,30.649350649350648,EB-3,2024,38.00865800865801,878,China,31.341991341991342,724,Capped,0,2310,2015,2061
0,0.0,EB-4,2024,0.0,0,China,100.0,59,Capped,0,59,2015,2061
0,0.0,EB-5,2024,5.832793259883344,90,China,94.16720674011665,1453,Capped,0,1543,2015,2061
12,0.25817555938037867,EB-1,2024,3.141135972461274,146,India,96.60068846815835,4490,Capped,0,4648,2015,2061
12774,70.23312073894876,EB-2,2024,29.766879261051244,5414,India,0.0,0,Capped,0,18188,2015,2061
3029,64.58422174840085,EB-3,2024,35.41577825159914,1661,India,0.0,0,Capped,0,4690,2015,2061
305,31.870428422152557,EB-4,2024,34.79623824451411,333,India,33.33333333333333,319,Capped,0,957,2015,2061
20,2.7472527472527473,EB-5,2024,3.296703296703297,24,India,93.95604395604396,684,Capped,0,728,2015,2061
0,0.0,EB-1,2024,0.0,0,ROW,100.0,8192,Capped,0,8192,2015,2061
25,0.19349845201238391,EB-2,2024,5.657894736842105,731,ROW,94.14860681114551,12164,Capped,0,12920,2015,2061
81,0.4696741273338745,EB-3,2024,11.602690478951642,2001,ROW,87.92763539371448,15164,Capped,0,17246,2015,2061
4602,41.25874125874126,EB-4,2024,56.078536847767616,6255,ROW,2.6627218934911245,297,Capped,0,11154,2015,2061
0,0.0,EB-5,2024,0.0,0,ROW,100.0,1296,Capped,0,1296,2015,2061
0,0.0,EB-1,2025,7.016632016632017,135,China,92.98336798336798,1789,Capped,0,1924,2015,2061
1755,67.26715216558068,EB-2,2025,32.73284783441932,854,China,0.0,0,Capped,0,2609,2015,2061
791,34.42123585726719,EB-3,2025,42.42819843342037,975,China,23.150565709312446,532,Capped,0,2298,2015,2061
0,0.0,EB-4,2025,0.0,0,China,100.0,53,Capped,0,53,2015,2061
0,0.0,EB-5,2025,5.2037617554858935,83,China,94.79623824451411,1512,Capped,0,1595,2015,2061
17,0.35490605427974947,EB-1,2025,3.507306889352818,168,India,96.13778705636743,4605,Capped,0,4790,2015,2061
12967,70.64175201568969,EB-2,2025,29.35824798431031,5389,India,0.0,0,Capped,0,18356,2015,2061
3039,65.49568965517241,EB-3,2025,34.50431034482759,1601,India,0.0,0,Capped,0,4640,2015,2061
281,30.98125689084895,EB-4,2025,43.880926130099226,398,India,25.13781697905182,228,Capped,0,907,2015,2061
12,1.8209408194233687,EB-5,2025,4.09711684370258,27,India,94.08194233687405,620,Capped,0,659,2015,2061
0,0.0,EB-1,2025,0.0,0,ROW,100.0,8091,Capped,0,8091,2015,2061
28,0.21767861307626524,EB-2,2025,6.297131306849102,810,ROW,93.48519008007463,12025,Capped,0,12863,2015,2061
130,0.7519231881543177,EB-3,2025,14.327028746601886,2477,ROW,84.9210480652438,14682,Capped,0,17289,2015,2061
4778,43.341799709724235,EB-4,2025,56.658200290275765,6246,ROW,0.0,0,Capped,0,11024,2015,2061
0,0.0,EB-5,2025,0.0,0,ROW,100.0,1274,Capped,0,1274,2015,2061
13,0.717439293598234,EB-1,2026,7.339955849889625,133,China,91.94260485651215,1666,Capped,0,1812,2015,2061
1706,67.40418806795732,EB-2,2026,32.59581193204267,825,China,0.0,0,Capped,0,2531,2015,2061
829,36.47162340519138,EB-3,2026,43.026836779586446,978,China,20.501539815222174,466,Capped,0,2273,2015,2061
0,0.0,EB-4,2026,0.0,0,China,100.0,57,Capped,0,57,2015,2061
4,0.25940337224383914,EB-5,2026,5.836575875486381,90,China,93.90402075226977,1448,Capped,0,1542,2015,2061
38,0.7951454279137895,EB-1,2026,5.168445281439632,247,India,94.03640929064659,4494,Capped,0,4779,2015,2061
13087,70.97456478117034,EB-2,2026,29.025435218829653,5352,India,0.0,0,Capped,0,18439,2015,2061
2985,65.23164335664336,EB-3,2026,34.76835664335665,1591,India,0.0,0,Capped,0,4576,2015,2061
305,34.89702517162471,EB-4,2026,40.045766590389015,350,India,25.057208237986274,219,Capped,0,874,2015,2061
18,2.674591381872214,EB-5,2026,4.606240713224369,31,India,92.71916790490341,624,Capped,0,673,2015,2061
0,0.0,EB-1,2026,0.0,0,ROW,100.0,8211,Capped,0,8211,2015,2061
25,0.19293100787158513,EB-2,2026,6.443895662910943,835,ROW,93.36317332921747,12098,Capped,0,12958,2015,2061
180,1.049317943336831,EB-3,2026,16.84738253468579,2890,ROW,82.10329952197738,14084,Capped,0,17154,2015,2061
4865,43.820933165195456,EB-4,2026,56.17906683480454,6237,ROW,0.0,0,Capped,0,11102,2015,2061
0,0.0,EB-5,2026,0.0,0,ROW,100.0,1316,Capped,0,1316,2015,2061
20,1.0660980810234542,EB-1,2027,8.635394456289978,162,China,90.29850746268657,1694,Capped,0,1876,2015,2061
1823,67.89571694599627,EB-2,2027,32.10428305400372,862,China,0.0,0,Capped,0,2685,2015,2061
945,39.5066889632107,EB-3,2027,44.18896321070234,1057,China,16.304347826086957,390,Capped,0,2392,2015,2061
0,0.0,EB-4,2027,0.0,0,China,100.0,61,Capped,0,61,2015,2061
10,0.6657789613848202,EB-5,2027,6.857523302263649,103,China,92.47669773635153,1389,Capped,0,1502,2015,2061
54,1.1404435058078142,EB-1,2027,6.103484688489969,289,India,92.75607180570222,4392,Capped,0,4735,2015,2061
13020,70.22274958200744,EB-2,2027,29.77725041799256,5521,India,0.0,0,Capped,0,18541,2015,2061
3103,64.79432031739402,EB-3,2027,35.205679682605975,1686,India,0.0,0,Capped,0,4789,2015,2061
330,34.59119496855346,EB-4,2027,47.693920335429766,455,India,17.71488469601677,169,Capped,0,954,2015,2061
23,3.3045977011494254,EB-5,2027,3.5919540229885056,25,India,93.10344827586206,648,Capped,0,696,2015,2061
0,0.0,EB-1,2027,0.0,0,ROW,100.0,8108,Capped,0,8108,2015,2061
37,0.28573635029732025,EB-2,2027,6.988956676191211,905,ROW,92.72530697351147,12007,Capped,0,12949,2015,2061
323,1.9094348545755497,EB-3,2027,17.85883187514779,3021,ROW,80.23173327027666,13572,Capped,0,16916,2015,2061
4813,43.61576801087449,EB-4,2027,56.38423198912551,6222,ROW,0.0,0,Capped,0,11035,2015,2061
0,0.0,EB-5,2027,0.0,0,ROW,100.0,1257,Capped,0,1257,2015,2061
69,3.689839572192513,EB-1,2028,7.807486631016043,146,China,88.50267379679144,1655,Capped,0,1870,2015,2061
1623,67.4283340257582,EB-2,2028,32.571665974241796,784,China,0.0,0,Capped,0,2407,2015,2061
1077,44.96868475991649,EB-3,2028,41.962421711899786,1005,China,13.068893528183716,313,Capped,0,2395,2015,2061
0,0.0,EB-4,2028,0.0,0,China,100.0,82,Capped,0,82,2015,2061
17,1.1003236245954693,EB-5,2028,6.407766990291262,99,China,92.49190938511327,1429,Capped,0,1545,2015,2061
82,1.7347154643537126,EB-1,2028,5.902263592130315,279,India,92.36302094351598,4366,Capped,0,4727,2015,2061
12833,71.10877154097633,EB-2,2028,28.89122845902366,5214,India,0.0,0,Capped,0,18047,2015,2061
3112,67.06896551724138,EB-3,2028,32.93103448275862,1528,India,0.0,0,Capped,0,4640,2015,2061
335,34.932221063607926,EB-4,2028,47.75808133472367,458,India,17.309697601668404,166,Capped,0,959,2015,2061
20,2.73972602739726,EB-5,2028,5.342465753424658,39,India,91.91780821917808,671,Capped,0,730,2015,2061
0,0.0,EB-1,2028,0.0,0,ROW,100.0,8186,Capped,0,8186,2015,2061
37,0.293278376664553,EB-2,2028,6.7374762206721615,850,ROW,92.96924540266328,11729,Capped,0,12616,2015,2061
423,2.473684210526316,EB-3,2028,20.13450292397661,3443,ROW,77.39181286549707,13234,Capped,0,17100,2015,2061
4811,43.35015318075329,EB-4,2028,56.649846819246704,6287,ROW,0.0,0,Capped,0,11098,2015,2061
0,0.0,EB-5,2028,0.0,0,ROW,100.0,1305,Capped,0,1305,2015,2061
101,5.119107957425241,EB-1,2029,9.63000506842372,190,China,85.25088697415104,1682,Capped,0,1973,2015,2061
1643,65.82532051282051,EB-2,2029,34.17467948717949,853,China,0.0,0,Capped,0,2496,2015,2061
1144,47.44919120696806,EB-3,2029,44.75321443384488,1079,China,7.797594359187059,188,Capped,0,2411,2015,2061
0,0.0,EB-4,2029,0.0,0,China,100.0,69,Capped,0,69,2015,2061
28,1.8336607727570402,EB-5,2029,7.007203667321546,107,China,91.15913555992141,1392,Capped,0,1527,2015,2061
168,3.677758318739054,EB-1,2029,6.523642732049037,298,India,89.79859894921191,4102,Capped,0,4568,2015,2061
13041,70.65229168924044,EB-2,2029,29.34770831075956,5417,India,0.0,0,Capped,0,18458,2015,2061
3070,65.69655467579713,EB-3,2029,34.30344532420287,1603,India,0.0,0,Capped,0,4673,2015,2061
405,41.66666666666667,EB-4,2029,42.28395061728395,411,India,16.049382716049383,156,Capped,0,972,2015,2061
25,3.8520801232665636,EB-5,2029,4.930662557781202,32,India,91.21725731895224,592,Capped,0,649,2015,2061
0,0.0,EB-1,2029,0.0,0,ROW,100.0,8136,Capped,0,8136,2015,2061
40,0.310896937665164,EB-2,2029,7.889009793253536,1015,ROW,91.8000932690813,11811,Capped,0,12866,2015,2061
586,3.361826630715392,EB-3,2029,20.985600367161954,3658,ROW,75.65257300212267,13187,Capped,0,17431,2015,2061
4938,45.07942304181121,EB-4,2029,54.920576958188796,6016,ROW,0.0,0,Capped,0,10954,2015,2061
0,0.0,EB-5,2029,0.0,0,ROW,100.0,1346,Capped,0,1346,2015,2061
134,6.882383153569595,EB-1,2030,11.813045711350796,230,China,81.30457113507961,1583,Capped,0,1947,2015,2061
1638,65.96858638743456,EB-2,2030,34.031413612565444,845,China,0.0,0,Capped,0,2483,2015,2061
1097,48.77723432636728,EB-3,2030,44.9977767896843,1012,China,6.224988883948422,140,Capped,0,2249,2015,2061
0,0.0,EB-4,2030,0.0,0,China,100.0,74,Capped,0,74,2015,2061
26,1.6677357280307887,EB-5,2030,5.708787684413085,89,China,92.62347658755613,1444,Capped,0,1559,2015,2061
213,4.514624841034336,EB-1,2030,7.545570156846121,356,India,87.93980500211954,4149,Capped,0,4718,2015,2061
12834,70.29632469737635,EB-2,2030,29.70367530262365,5423,India,0.0,0,Capped,0,18257,2015,2061
3109,65.86864406779661,EB-3,2030,34.13135593220339,1611,India,0.0,0,Capped,0,4720,2015,2061
374,41.55555555555556,EB-4,2030,46.33333333333333,417,India,12.11111111111111,109,Capped,0,900,2015,2061
27,3.851640513552068,EB-5,2030,5.706134094151213,40,India,90.44222539229672,634,Capped,0,701,2015,2061
0,0.0,EB-1,2030,0.0,0,ROW,100.0,8070,Capped,0,8070,2015,2061
54,0.41274936941068563,EB-2,2030,9.065199113353206,1186,ROW,90.52205151723611,11843,Capped,0,13083,2015,2061
705,4.1264266900790165,EB-3,2030,22.66900790166813,3873,ROW,73.20456540825285,12507,Capped,0,17085,2015,2061
5027,45.19464173334532,EB-4,2030,54.80535826665468,6096,ROW,0.0,0,Capped,0,11123,2015,2061
0,0.0,EB-5,2030,0.0,0,ROW,100.0,1241,Capped,0,1241,2015,2061
183,9.561128526645767,EB-1,2031,11.598746081504702,222,China,78.84012539184953,1509,Capped,0,1914,2015,2061
1707,67.44369814302648,EB-2,2031,32.556301856973526,824,China,0.0,0,Capped,0,2531,2015,2061
1168,50.38826574633305,EB-3,2031,45.858498705780846,1063,China,3.7532355478861086,87,Capped,0,2318,2015,2061
0,0.0,EB-4,2031,0.0,0,China,100.0,47,Capped,0,47,2015,2061
37,2.281134401972873,EB-5,2031,5.6720098643649814,92,China,92.04685573366214,1493,Capped,0,1622,2015,2061
257,5.555555555555555,EB-1,2031,8.495460440985733,393,India,85.94898400345872,3976,Capped,0,4626,2015,2061
12850,69.99291900430306,EB-2,2031,30.00708099569693,5509,India,0.0,0,Capped,0,18359,2015,2061
3045,65.11976047904191,EB-3,2031,34.880239520958085,1631,India,0.0,0,Capped,0,4676,2015,2061
448,43.66471734892787,EB-4,2031,43.95711500974659,451,India,12.378167641325536,127,Capped,0,1026,2015,2061
24,3.375527426160337,EB-5,2031,4.0787623066104075,29,India,92.54571026722925,658,Capped,0,711,2015,2061
0,0.0,EB-1,2031,0.0,0,ROW,100.0,8215,Capped,0,8215,2015,2061
64,0.4914759637536477,EB-2,2031,8.616187989556137,1122,ROW,90.89233604669022,11836,Capped,0,13022,2015,2061
893,5.1783125543635835,EB-3,2031,23.93157436938243,4127,ROW,70.890113076254,12225,Capped,0,17245,2015,2061
4838,43.050364833600284,EB-4,2031,56.949635166399716,6400,ROW,0.0,0,Capped,0,11238,2015,2061
0,0.0,EB-5,2031,0.0,0,ROW,100.0,1264,Capped,0,1264,2015,2061
246,13.099041533546327,EB-1,2032,10.969116080937168,206,China,75.9318423855165,1426,Capped,0,1878,2015,2061
1717,67.5984251968504,EB-2,2032,32.40157480314961,823,China,0.0,0,Capped,0,2540,2015,2061
1224,52.94117647058824,EB-3,2032,45.11245674740484,1043,China,1.9463667820069204,45,Capped,0,2312,2015,2061
0,0.0,EB-4,2032,0.0,0,China,100.0,51,Capped,0,51,2015,2061
39,2.5523560209424083,EB-5,2032,8.049738219895287,123,China,89.3979057591623,1366,Capped,0,1528,2015,2061
338,7.425307557117751,EB-1,2032,8.413884007029877,383,India,84.16080843585237,3831,Capped,0,4552,2015,2061
12819,70.28731220528567,EB-2,2032,29.71268779471433,5419,India,0.0,0,Capped,0,18238,2015,2061
3014,64.91492569459402,EB-3,2032,35.08507430540599,1629,India,0.0,0,Capped,0,4643,2015,2061
354,39.0728476821192,EB-4,2032,50.22075055187638,455,India,10.706401766004415,97,Capped,0,906,2015,2061
26,3.6363636363636362,EB-5,2032,3.9160839160839163,28,India,92.44755244755245,661,Capped,0,715,2015,2061
0,0.0,EB-1,2032,0.0,0,ROW,100.0,8210,Capped,0,8210,2015,2061
73,0.5672546429403994,EB-2,2032,9.169321625611936,1180,ROW,90.26342373144767,11616,Capped,0,12869,2015,2061
