seed,scenario,year,dimension,group,value
2047,Uncapped,2029,overall,All,7463.0
2047,Uncapped,2030,overall,All,8753.0
2047,Uncapped,2031,overall,All,9994.0
2047,Uncapped,2032,overall,All,11295.0
2047,Uncapped,2033,overall,All,12776.0
2047,Uncapped,2034,overall,All,14243.0
2047,Uncapped,2035,overall,All,15780.0
2047,Uncapped,2036,overall,All,16880.0
2047,Uncapped,2037,overall,All,18161.0
2047,Uncapped,2038,overall,All,19604.0
2047,Uncapped,2039,overall,All,21150.0
2047,Uncapped,2040,overall,All,22405.0
2047,Uncapped,2009,nationality,India,0.0
2047,Uncapped,2010,nationality,India,0.0
2047,Uncapped,2011,nationality,India,1.0
2047,Uncapped,2012,nationality,India,39.0
2047,Uncapped,2013,nationality,India,168.0
2047,Uncapped,2014,nationality,India,207.0
2047,Uncapped,2015,nationality,India,164.0
2047,Uncapped,2016,nationality,India,332.0
2047,Uncapped,2017,nationality,India,575.0
2047,Uncapped,2018,nationality,India,791.0
2047,Uncapped,2019,nationality,India,1308.0
2047,Uncapped,2020,nationality,India,1499.0
2047,Uncapped,2021,nationality,India,1734.0
2047,Uncapped,2022,nationality,India,1788.0
2047,Uncapped,2023,nationality,India,2489.0
2047,Uncapped,2024,nationality,India,3139.0
2047,Uncapped,2025,nationality,India,2872.0
2047,Uncapped,2026,nationality,India,2669.0
2047,Uncapped,2027,nationality,India,2737.0
2047,Uncapped,2028,nationality,India,2966.0
2047,Uncapped,2029,nationality,India,3247.0
2047,Uncapped,2030,nationality,India,3470.0
2047,Uncapped,2031,nationality,India,3710.0
2047,Uncapped,2032,nationality,India,3842.0
2047,Uncapped,2033,nationality,India,4466.0
2047,Uncapped,2034,nationality,India,4776.0
2047,Uncapped,2035,nationality,India,5336.0
2047,Uncapped,2036,nationality,India,5624.0
2047,Uncapped,2037,nationality,India,6123.0
2047,Uncapped,2038,nationality,India,6512.0
2047,Uncapped,2039,nationality,India,7219.0
2047,Uncapped,2040,nationality,India,7716.0
2047,Uncapped,2009,nationality,China,0.0
2047,Uncapped,2010,nationality,China,0.0
2047,Uncapped,2011,nationality,China,0.0
2047,Uncapped,2012,nationality,China,39.0
2047,Uncapped,2013,nationality,China,62.0
2047,Uncapped,2014,nationality,China,58.0
2047,Uncapped,2015,nationality,China,89.0
2047,Uncapped,2016,nationality,China,262.0
2047,Uncapped,2017,nationality,China,144.0
2047,Uncapped,2018,nationality,China,38.0
2047,Uncapped,2019,nationality,China,156.0
2047,Uncapped,2020,nationality,China,168.0
2047,Uncapped,2021,nationality,China,205.0
2047,Uncapped,2022,nationality,China,149.0
2047,Uncapped,2023,nationality,China,220.0
2047,Uncapped,2024,nationality,China,401.0
2047,Uncapped,2025,nationality,China,500.0
2047,Uncapped,2026,nationality,China,487.0
2047,Uncapped,2027,nationality,China,533.0
2047,Uncapped,2028,nationality,China,595.0
2047,Uncapped,2029,nationality,China,672.0
2047,Uncapped,2030,nationality,China,664.0
2047,Uncapped,2031,nationality,China,732.0
2047,Uncapped,2032,nationality,China,819.0
2047,Uncapped,2033,nationality,China,923.0
2047,Uncapped,2034,nationality,China,933.0
2047,Uncapped,2035,nationality,China,1092.0
2047,Uncapped,2036,nationality,China,1219.0
2047,Uncapped,2037,nationality,China,1252.0
2047,Uncapped,2038,nationality,China,1290.0
2047,Uncapped,2039,nationality,China,1474.0
2047,Uncapped,2040,nationality,China,1467.0
2047,Uncapped,2009,nationality,ROW,0.0
2047,Uncapped,2010,nationality,ROW,0.0
2047,Uncapped,2011,nationality,ROW,43.0
2047,Uncapped,2012,nationality,ROW,68.0
2047,Uncapped,2013,nationality,ROW,48.0
2047,Uncapped,2014,nationality,ROW,54.0
2047,Uncapped,2015,nationality,ROW,102.0
2047,Uncapped,2016,nationality,ROW,190.0
2047,Uncapped,2017,nationality,ROW,330.0
2047,Uncapped,2018,nationality,ROW,494.0
2047,Uncapped,2019,nationality,ROW,665.0
2047,Uncapped,2020,nationality,ROW,851.0
2047,Uncapped,2021,nationality,ROW,918.0
2047,Uncapped,2022,nationality,ROW,954.0
2047,Uncapped,2023,nationality,ROW,1094.0
2047,Uncapped,2024,nationality,ROW,1284.0
2047,Uncapped,2025,nationality,ROW,1583.0
2047,Uncapped,2026,nationality,ROW,1845.0
2047,Uncapped,2027,nationality,ROW,2323.0
2047,Uncapped,2028,nationality,ROW,3013.0
2047,Uncapped,2029,nationality,ROW,3544.0
2047,Uncapped,2030,nationality,ROW,4619.0
2047,Uncapped,2031,nationality,ROW,5552.0
2047,Uncapped,2032,nationality,ROW,6634.0
2047,Uncapped,2033,nationality,ROW,7387.0
2047,Uncapped,2034,nationality,ROW,8534.0
2047,Uncapped,2035,nationality,ROW,9352.0
2047,Uncapped,2036,nationality,ROW,10037.0
2047,Uncapped,2037,nationality,ROW,10786.0
2047,Uncapped,2038,nationality,ROW,11802.0
2047,Uncapped,2039,nationality,ROW,12457.0
2047,Uncapped,2040,nationality,ROW,13222.0
2047,Uncapped,2009,category,EB-1,0.0
2047,Uncapped,2010,category,EB-1,0.0
2047,Uncapped,2011,category,EB-1,0.0
2047,Uncapped,2012,category,EB-1,0.0
2047,Uncapped,2013,category,EB-1,0.0
2047,Uncapped,2014,category,EB-1,0.0
2047,Uncapped,2015,category,EB-1,0.0
2047,Uncapped,2016,category,EB-1,0.0
2047,Uncapped,2017,category,EB-1,0.0
2047,Uncapped,2018,category,EB-1,0.0
2047,Uncapped,2019,category,EB-1,1.0
2047,Uncapped,2020,category,EB-1,1.0
2047,Uncapped,2021,category,EB-1,0.0
2047,Uncapped,2022,category,EB-1,0.0
2047,Uncapped,2023,category,EB-1,0.0
2047,Uncapped,2024,category,EB-1,0.0
2047,Uncapped,2025,category,EB-1,0.0
2047,Uncapped,2026,category,EB-1,12.0
2047,Uncapped,2027,category,EB-1,10.0
2047,Uncapped,2028,category,EB-1,15.0
2047,Uncapped,2029,category,EB-1,23.0
2047,Uncapped,2030,category,EB-1,22.0
2047,Uncapped,2031,category,EB-1,24.0
2047,Uncapped,2032,category,EB-1,27.0
2047,Uncapped,2033,category,EB-1,40.0
2047,Uncapped,2034,category,EB-1,43.0
2047,Uncapped,2035,category,EB-1,50.0
2047,Uncapped,2036,category,EB-1,61.0
2047,Uncapped,2037,category,EB-1,70.0
2047,Uncapped,2038,category,EB-1,105.0
2047,Uncapped,2039,category,EB-1,135.0
2047,Uncapped,2040,category,EB-1,159.0
2047,Uncapped,2009,category,EB-2,0.0
2047,Uncapped,2010,category,EB-2,0.0
2047,Uncapped,2011,category,EB-2,0.0
2047,Uncapped,2012,category,EB-2,1.0
2047,Uncapped,2013,category,EB-2,5.0
2047,Uncapped,2014,category,EB-2,23.0
2047,Uncapped,2015,category,EB-2,57.0
2047,Uncapped,2016,category,EB-2,95.0
2047,Uncapped,2017,category,EB-2,179.0
2047,Uncapped,2018,category,EB-2,249.0
2047,Uncapped,2019,category,EB-2,451.0
2047,Uncapped,2020,category,EB-2,690.0
2047,Uncapped,2021,category,EB-2,813.0
2047,Uncapped,2022,category,EB-2,816.0
2047,Uncapped,2023,category,EB-2,1207.0
2047,Uncapped,2024,category,EB-2,1746.0
2047,Uncapped,2025,category,EB-2,1870.0
2047,Uncapped,2026,category,EB-2,2336.0
2047,Uncapped,2027,category,EB-2,2777.0
2047,Uncapped,2028,category,EB-2,3250.0
2047,Uncapped,2029,category,EB-2,3818.0
2047,Uncapped,2030,category,EB-2,4362.0
2047,Uncapped,2031,category,EB-2,4982.0
2047,Uncapped,2032,category,EB-2,5592.0
2047,Uncapped,2033,category,EB-2,6693.0
2047,Uncapped,2034,category,EB-2,7405.0
2047,Uncapped,2035,category,EB-2,8544.0
2047,Uncapped,2036,category,EB-2,9442.0
2047,Uncapped,2037,category,EB-2,10297.0
2047,Uncapped,2038,category,EB-2,11328.0
2047,Uncapped,2039,category,EB-2,12420.0
2047,Uncapped,2040,category,EB-2,13253.0
2047,Uncapped,2009,category,EB-3,0.0
2047,Uncapped,2010,category,EB-3,0.0
2047,Uncapped,2011,category,EB-3,44.0
2047,Uncapped,2012,category,EB-3,142.0
2047,Uncapped,2013,category,EB-3,264.0
2047,Uncapped,2014,category,EB-3,250.0
2047,Uncapped,2015,category,EB-3,186.0
2047,Uncapped,2016,category,EB-3,487.0
2047,Uncapped,2017,category,EB-3,530.0
2047,Uncapped,2018,category,EB-3,556.0
2047,Uncapped,2019,category,EB-3,980.0
2047,Uncapped,2020,category,EB-3,928.0
2047,Uncapped,2021,category,EB-3,1082.0
2047,Uncapped,2022,category,EB-3,1069.0
2047,Uncapped,2023,category,EB-3,1395.0
2047,Uncapped,2024,category,EB-3,1604.0
2047,Uncapped,2025,category,EB-3,1280.0
2047,Uncapped,2026,category,EB-3,921.0
2047,Uncapped,2027,category,EB-3,811.0
2047,Uncapped,2028,category,EB-3,1109.0
2047,Uncapped,2029,category,EB-3,1309.0
2047,Uncapped,2030,category,EB-3,1662.0
2047,Uncapped,2031,category,EB-3,2098.0
2047,Uncapped,2032,category,EB-3,2540.0
2047,Uncapped,2033,category,EB-3,2678.0
2047,Uncapped,2034,category,EB-3,3000.0
2047,Uncapped,2035,category,EB-3,3360.0
2047,Uncapped,2036,category,EB-3,3427.0
2047,Uncapped,2037,category,EB-3,3746.0
2047,Uncapped,2038,category,EB-3,3951.0
2047,Uncapped,2039,category,EB-3,4189.0
2047,Uncapped,2040,category,EB-3,4449.0
2047,Uncapped,2009,category,EB-4,0.0
2047,Uncapped,2010,category,EB-4,0.0
2047,Uncapped,2011,category,EB-4,0.0
2047,Uncapped,2012,category,EB-4,3.0
2047,Uncapped,2013,category,EB-4,9.0
2047,Uncapped,2014,category,EB-4,46.0
2047,Uncapped,2015,category,EB-4,112.0
2047,Uncapped,2016,category,EB-4,202.0
2047,Uncapped,2017,category,EB-4,340.0
2047,Uncapped,2018,category,EB-4,518.0
2047,Uncapped,2019,category,EB-4,697.0
2047,Uncapped,2020,category,EB-4,899.0
2047,Uncapped,2021,category,EB-4,962.0
2047,Uncapped,2022,category,EB-4,1002.0
2047,Uncapped,2023,category,EB-4,1154.0
2047,Uncapped,2024,category,EB-4,1347.0
2047,Uncapped,2025,category,EB-4,1628.0
2047,Uncapped,2026,category,EB-4,1676.0
2047,Uncapped,2027,category,EB-4,1990.0
2047,Uncapped,2028,category,EB-4,2189.0
2047,Uncapped,2029,category,EB-4,2294.0
2047,Uncapped,2030,category,EB-4,2693.0
2047,Uncapped,2031,category,EB-4,2869.0
2047,Uncapped,2032,category,EB-4,3102.0
2047,Uncapped,2033,category,EB-4,3339.0
2047,Uncapped,2034,category,EB-4,3780.0
2047,Uncapped,2035,category,EB-4,3791.0
2047,Uncapped,2036,category,EB-4,3907.0
2047,Uncapped,2037,category,EB-4,4004.0
2047,Uncapped,2038,category,EB-4,4172.0
2047,Uncapped,2039,category,EB-4,4363.0
2047,Uncapped,2040,category,EB-4,4504.0
2047,Uncapped,2009,category,EB-5,0.0
2047,Uncapped,2010,category,EB-5,0.0
2047,Uncapped,2011,category,EB-5,0.0
2047,Uncapped,2012,category,EB-5,0.0
2047,Uncapped,2013,category,EB-5,0.0
2047,Uncapped,2014,category,EB-5,0.0
2047,Uncapped,2015,category,EB-5,0.0
2047,Uncapped,2016,category,EB-5,0.0
2047,Uncapped,2017,category,EB-5,0.0
2047,Uncapped,2018,category,EB-5,0.0
2047,Uncapped,2019,category,EB-5,0.0
2047,Uncapped,2020,category,EB-5,0.0
2047,Uncapped,2021,category,EB-5,0.0
2047,Uncapped,2022,category,EB-5,4.0
2047,Uncapped,2023,category,EB-5,47.0
2047,Uncapped,2024,category,EB-5,127.0
2047,Uncapped,2025,category,EB-5,177.0
2047,Uncapped,2026,category,EB-5,56.0
2047,Uncapped,2027,category,EB-5,5.0
2047,Uncapped,2028,category,EB-5,11.0
2047,Uncapped,2029,category,EB-5,19.0
2047,Uncapped,2030,category,EB-5,14.0
2047,Uncapped,2031,category,EB-5,21.0
2047,Uncapped,2032,category,EB-5,34.0
2047,Uncapped,2033,category,EB-5,26.0
2047,Uncapped,2034,category,EB-5,15.0
2047,Uncapped,2035,category,EB-5,35.0
2047,Uncapped,2036,category,EB-5,43.0
2047,Uncapped,2037,category,EB-5,44.0
2047,Uncapped,2038,category,EB-5,48.0
2047,Uncapped,2039,category,EB-5,43.0
2047,Uncapped,2040,category,EB-5,40.0
2047,Capped,2009,overall,All,0.0
2047,Capped,2010,overall,All,0.0
2047,Capped,2011,overall,All,44.0
2047,Capped,2012,overall,All,146.0
2047,Capped,2013,overall,All,278.0
2047,Capped,2014,overall,All,319.0
2047,Capped,2015,overall,All,355.0
2047,Capped,2016,overall,All,784.0
2047,Capped,2017,overall,All,1049.0
2047,Capped,2018,overall,All,1323.0
2047,Capped,2019,overall,All,2129.0
2047,Capped,2020,overall,All,2518.0
2047,Capped,2021,overall,All,2857.0
2047,Capped,2022,overall,All,2891.0
2047,Capped,2023,overall,All,3803.0
2047,Capped,2024,overall,All,4824.0
2047,Capped,2025,overall,All,6221.0
2047,Capped,2026,overall,All,6999.0
2047,Capped,2027,overall,All,8547.0
2047,Capped,2028,overall,All,9997.0
2047,Capped,2029,overall,All,11270.0
2047,Capped,2030,overall,All,12967.0
2047,Capped,2031,overall,All,13963.0
2047,Capped,2032,overall,All,15404.0
2047,Capped,2033,overall,All,17379.0
2047,Capped,2034,overall,All,19244.0
2047,Capped,2035,overall,All,21668.0
2047,Capped,2036,overall,All,22983.0
2047,Capped,2037,overall,All,24587.0
2047,Capped,2038,overall,All,24410.0
2047,Capped,2039,overall,All,25429.0
2047,Capped,2040,overall,All,26219.0
2047,Capped,2009,nationality,India,0.0
2047,Capped,2010,nationality,India,0.0
2047,Capped,2011,nationality,India,1.0
2047,Capped,2012,nationality,India,39.0
2047,Capped,2013,nationality,India,168.0
2047,Capped,2014,nationality,India,207.0
2047,Capped,2015,nationality,India,164.0
2047,Capped,2016,nationality,India,332.0
2047,Capped,2017,nationality,India,575.0
2047,Capped,2018,nationality,India,791.0
2047,Capped,2019,nationality,India,1308.0
2047,Capped,2020,nationality,India,1499.0
2047,Capped,2021,nationality,India,1734.0
2047,Capped,2022,nationality,India,1788.0
2047,Capped,2023,nationality,India,2489.0
2047,Capped,2024,nationality,India,3139.0
2047,Capped,2025,nationality,India,4130.0
2047,Capped,2026,nationality,India,4844.0
2047,Capped,2027,nationality,India,5937.0
2047,Capped,2028,nationality,India,7140.0
2047,Capped,2029,nationality,India,8237.0
2047,Capped,2030,nationality,India,9565.0
2047,Capped,2031,nationality,India,10135.0
2047,Capped,2032,nationality,India,11170.0
2047,Capped,2033,nationality,India,12705.0
2047,Capped,2034,nationality,India,13971.0
2047,Capped,2035,nationality,India,16045.0
2047,Capped,2036,nationality,India,17063.0
2047,Capped,2037,nationality,India,18126.0
2047,Capped,2038,nationality,India,17573.0
2047,Capped,2039,nationality,India,18301.0
2047,Capped,2040,nationality,India,18548.0
2047,Capped,2009,nationality,China,0.0
2047,Capped,2010,nationality,China,0.0
2047,Capped,2011,nationality,China,0.0
2047,Capped,2012,nationality,China,39.0
2047,Capped,2013,nationality,China,62.0
2047,Capped,2014,nationality,China,58.0
2047,Capped,2015,nationality,China,89.0
2047,Capped,2016,nationality,China,262.0
2047,Capped,2017,nationality,China,144.0
2047,Capped,2018,nationality,China,38.0
2047,Capped,2019,nationality,China,156.0
2047,Capped,2020,nationality,China,168.0
2047,Capped,2021,nationality,China,205.0
2047,Capped,2022,nationality,China,149.0
2047,Capped,2023,nationality,China,220.0
2047,Capped,2024,nationality,China,401.0
2047,Capped,2025,nationality,China,541.0
2047,Capped,2026,nationality,China,529.0
2047,Capped,2027,nationality,China,592.0
2047,Capped,2028,nationality,China,614.0
2047,Capped,2029,nationality,China,657.0
2047,Capped,2030,nationality,China,660.0
2047,Capped,2031,nationality,China,842.0
2047,Capped,2032,nationality,China,932.0
2047,Capped,2033,nationality,China,1118.0
2047,Capped,2034,nationality,China,1199.0
2047,Capped,2035,nationality,China,1402.0
2047,Capped,2036,nationality,China,1597.0
2047,Capped,2037,nationality,China,1772.0
2047,Capped,2038,nationality,China,1872.0
2047,Capped,2039,nationality,China,2059.0
2047,Capped,2040,nationality,China,2218.0
2047,Capped,2009,nationality,ROW,0.0
2047,Capped,2010,nationality,ROW,0.0
2047,Capped,2011,nationality,ROW,43.0
2047,Capped,2012,nationality,ROW,68.0
2047,Capped,2013,nationality,ROW,48.0
2047,Capped,2014,nationality,ROW,54.0
2047,Capped,2015,nationality,ROW,102.0
2047,Capped,2016,nationality,ROW,190.0
2047,Capped,2017,nationality,ROW,330.0
2047,Capped,2018,nationality,ROW,494.0
2047,Capped,2019,nationality,ROW,665.0
2047,Capped,2020,nationality,ROW,851.0
2047,Capped,2021,nationality,ROW,918.0
2047,Capped,2022,nationality,ROW,954.0
2047,Capped,2023,nationality,ROW,1094.0
2047,Capped,2024,nationality,ROW,1284.0
2047,Capped,2025,nationality,ROW,1550.0
2047,Capped,2026,nationality,ROW,1626.0
2047,Capped,2027,nationality,ROW,2018.0
2047,Capped,2028,nationality,ROW,2243.0
2047,Capped,2029,nationality,ROW,2376.0
2047,Capped,2030,nationality,ROW,2742.0
2047,Capped,2031,nationality,ROW,2986.0
2047,Capped,2032,nationality,ROW,3302.0
2047,Capped,2033,nationality,ROW,3556.0
2047,Capped,2034,nationality,ROW,4074.0
2047,Capped,2035,nationality,ROW,4221.0
2047,Capped,2036,nationality,ROW,4323.0
2047,Capped,2037,nationality,ROW,4689.0
2047,Capped,2038,nationality,ROW,4965.0
2047,Capped,2039,nationality,ROW,5069.0
2047,Capped,2040,nationality,ROW,5453.0
2047,Capped,2009,category,EB-1,0.0
2047,Capped,2010,category,EB-1,0.0
2047,Capped,2011,category,EB-1,0.0
2047,Capped,2012,category,EB-1,0.0
2047,Capped,2013,category,EB-1,0.0
2047,Capped,2014,category,EB-1,0.0
2047,Capped,2015,category,EB-1,0.0
2047,Capped,2016,category,EB-1,0.0
2047,Capped,2017,category,EB-1,0.0
2047,Capped,2018,category,EB-1,0.0
2047,Capped,2019,category,EB-1,1.0
2047,Capped,2020,category,EB-1,1.0
2047,Capped,2021,category,EB-1,0.0
2047,Capped,2022,category,EB-1,0.0
2047,Capped,2023,category,EB-1,0.0
2047,Capped,2024,category,EB-1,0.0
2047,Capped,2025,category,EB-1,2.0
2047,Capped,2026,category,EB-1,5.0
2047,Capped,2027,category,EB-1,9.0
2047,Capped,2028,category,EB-1,15.0
2047,Capped,2029,category,EB-1,36.0
2047,Capped,2030,category,EB-1,45.0
2047,Capped,2031,category,EB-1,56.0
2047,Capped,2032,category,EB-1,68.0
2047,Capped,2033,category,EB-1,93.0
2047,Capped,2034,category,EB-1,149.0
2047,Capped,2035,category,EB-1,184.0
2047,Capped,2036,category,EB-1,274.0
2047,Capped,2037,category,EB-1,299.0
2047,Capped,2038,category,EB-1,370.0
2047,Capped,2039,category,EB-1,443.0
2047,Capped,2040,category,EB-1,519.0
2047,Capped,2009,category,EB-2,0.0
2047,Capped,2010,category,EB-2,0.0
2047,Capped,2011,category,EB-2,0.0
2047,Capped,2012,category,EB-2,1.0
2047,Capped,2013,category,EB-2,5.0
2047,Capped,2014,category,EB-2,23.0
2047,Capped,2015,category,EB-2,57.0
2047,Capped,2016,category,EB-2,95.0
2047,Capped,2017,category,EB-2,179.0
2047,Capped,2018,category,EB-2,249.0
2047,Capped,2019,category,EB-2,451.0
2047,Capped,2020,category,EB-2,690.0
2047,Capped,2021,category,EB-2,813.0
2047,Capped,2022,category,EB-2,816.0
2047,Capped,2023,category,EB-2,1207.0
2047,Capped,2024,category,EB-2,1746.0
2047,Capped,2025,category,EB-2,2243.0
2047,Capped,2026,category,EB-2,3064.0
2047,Capped,2027,category,EB-2,3801.0
2047,Capped,2028,category,EB-2,4650.0
2047,Capped,2029,category,EB-2,5697.0
2047,Capped,2030,category,EB-2,6679.0
2047,Capped,2031,category,EB-2,7907.0
2047,Capped,2032,category,EB-2,8887.0
2047,Capped,2033,category,EB-2,10470.0
2047,Capped,2034,category,EB-2,11506.0
2047,Capped,2035,category,EB-2,13182.0
2047,Capped,2036,category,EB-2,13971.0
2047,Capped,2037,category,EB-2,14426.0
2047,Capped,2038,category,EB-2,14094.0
2047,Capped,2039,category,EB-2,14523.0
2047,Capped,2040,category,EB-2,14525.0
2047,Capped,2009,category,EB-3,0.0
2047,Capped,2010,category,EB-3,0.0
2047,Capped,2011,category,EB-3,44.0
2047,Capped,2012,category,EB-3,142.0
2047,Capped,2013,category,EB-3,264.0
2047,Capped,2014,category,EB-3,250.0
2047,Capped,2015,category,EB-3,186.0
2047,Capped,2016,category,EB-3,487.0
2047,Capped,2017,category,EB-3,530.0
2047,Capped,2018,category,EB-3,556.0
2047,Capped,2019,category,EB-3,980.0
2047,Capped,2020,category,EB-3,928.0
2047,Capped,2021,category,EB-3,1082.0
2047,Capped,2022,category,EB-3,1069.0
2047,Capped,2023,category,EB-3,1395.0
2047,Capped,2024,category,EB-3,1604.0
2047,Capped,2025,category,EB-3,2098.0
2047,Capped,2026,category,EB-3,2124.0
2047,Capped,2027,category,EB-3,2570.0
2047,Capped,2028,category,EB-3,3055.0
2047,Capped,2029,category,EB-3,3206.0
2047,Capped,2030,category,EB-3,3548.0
2047,Capped,2031,category,EB-3,3105.0
2047,Capped,2032,category,EB-3,3304.0
2047,Capped,2033,category,EB-3,3480.0
2047,Capped,2034,category,EB-3,3891.0
2047,Capped,2035,category,EB-3,4465.0
2047,Capped,2036,category,EB-3,4813.0
2047,Capped,2037,category,EB-3,5683.0
2047,Capped,2038,category,EB-3,5610.0
2047,Capped,2039,category,EB-3,6110.0
2047,Capped,2040,category,EB-3,6587.0
2047,Capped,2009,category,EB-4,0.0
2047,Capped,2010,category,EB-4,0.0
2047,Capped,2011,category,EB-4,0.0
2047,Capped,2012,category,EB-4,3.0
2047,Capped,2013,category,EB-4,9.0
2047,Capped,2014,category,EB-4,46.0
2047,Capped,2015,category,EB-4,112.0
2047,Capped,2016,category,EB-4,202.0
2047,Capped,2017,category,EB-4,340.0
2047,Capped,2018,category,EB-4,518.0
2047,Capped,2019,category,EB-4,697.0
2047,Capped,2020,category,EB-4,899.0
2047,Capped,2021,category,EB-4,962.0
2047,Capped,2022,category,EB-4,1002.0
2047,Capped,2023,category,EB-4,1154.0
2047,Capped,2024,category,EB-4,1347.0
2047,Capped,2025,category,EB-4,1628.0
2047,Capped,2026,category,EB-4,1655.0
2047,Capped,2027,category,EB-4,2032.0
2047,Capped,2028,category,EB-4,2222.0
2047,Capped,2029,category,EB-4,2310.0
2047,Capped,2030,category,EB-4,2675.0
2047,Capped,2031,category,EB-4,2876.0
2047,Capped,2032,category,EB-4,3116.0
2047,Capped,2033,category,EB-4,3299.0
2047,Capped,2034,category,EB-4,3669.0
2047,Capped,2035,category,EB-4,3785.0
2047,Capped,2036,category,EB-4,3857.0
2047,Capped,2037,category,EB-4,4114.0
2047,Capped,2038,category,EB-4,4259.0
2047,Capped,2039,category,EB-4,4291.0
